funds_account,stat_time_day,total_deposit_amount,total_withdraw_amount,assets_start,assets_end,in,out,rate,pro_in,pro_ot
63079928,2019-03-28,45284.0,1000.0,0.0,53501.75,45284.0,54501.75,1.2035542354915643,0.0,0.0
63079968,2019-07-09,25200.0,27942.0,0.0,17232.06,25200.0,45174.06,1.7926214285714286,0.0,0.0
63080568,2019-04-29,41000.0,29000.0,0.0,9014.75,41000.0,38014.75,0.9271890243902439,0.0,0.0
63080638,2019-04-09,30000.0,28041.0,0.0,0.0,30000.0,28041.0,0.9347,0.0,0.0
63080908,2019-03-28,75000.0,37083.0,0.0,49486.48,75000.0,86569.48000000001,1.1542597333333335,0.0,0.0
63080938,2019-04-04,53590.0,25000.0,0.0,28907.93,53590.0,53907.93,1.005932636685949,0.0,0.0
63080968,2019-04-02,371300.0,420000.0,0.0,138210.01,371300.0,558210.01,1.503393509291678,0.0,0.0
63081208,2019-04-03,28000.0,25000.0,0.0,941.2,28000.0,25941.2,0.9264714285714286,0.0,0.0
63081278,2019-04-18,242786.0,64518.0,0.0,244415.76,242786.0,308933.76,1.2724529420971555,0.0,0.0
63081578,2019-04-15,35050.0,25510.0,0.0,13215.76,35050.0,38725.76,1.1048718972895863,0.0,0.0
63081818,2019-04-09,34875.0,35000.0,0.0,9971.07,34875.0,44971.07,1.289493046594982,0.0,0.0
63081928,2019-04-16,20000.0,13773.0,0.0,2792.2,20000.0,16565.2,0.82826,0.0,0.0
63081998,2019-04-02,40192.0,18221.0,0.0,20163.69,40192.0,50544.69,1.2575808618630573,0.0,12160.0
63082508,2019-04-02,33075.0,22000.0,0.0,16344.67,33075.0,38344.67,1.1593248677248678,0.0,0.0
63082568,2019-07-08,20050.0,20045.0,0.0,0.0,20050.0,20045.0,0.9997506234413965,0.0,0.0
63082588,2019-10-03,27231.0,14000.0,0.0,18474.24,27231.0,32474.24,1.1925467298299732,0.0,0.0
63082608,2019-06-26,79282.0,19486.0,0.0,65028.43,79282.0,84514.43,1.0659977043969626,0.0,0.0
63082678,2019-04-01,310000.0,276973.0,0.0,2480.0,310000.0,279453.0,0.9014612903225806,0.0,0.0
63082738,2019-04-15,77777.0,47300.0,0.0,37908.58,77777.0,85208.58,1.0955498412126978,0.0,0.0
63082758,2019-04-03,50001.0,46095.0,0.0,1149.41,50001.0,47244.41,0.9448693026139477,0.0,0.0
63085058,2019-04-12,43000.0,19872.0,0.0,30969.92,43000.0,50841.92,1.1823702325581396,0.0,0.0
63085088,2019-03-29,15500.0,13000.0,0.0,20883.46,15500.0,33883.46,2.186029677419355,0.0,0.0
63085128,2019-04-17,32335.0,1010.0,0.0,31855.39,32335.0,32865.39,1.0164029689191278,0.0,0.0
63085228,2019-03-28,210371.0,17500.0,0.0,223085.77,210371.0,240585.77,1.1436261176683098,0.0,0.0
63085528,2019-04-02,20000.0,19489.0,0.0,10.64,20000.0,19499.64,0.974982,0.0,0.0
63085788,2019-04-01,19601.0,19448.0,0.0,0.0,19601.0,19448.0,0.9921942758022549,0.0,0.0
63085838,2019-04-08,25001.0,11000.0,0.0,21217.36,25001.0,32217.36,1.2886428542858286,0.0,0.0
63086218,2019-06-24,335563.0,331461.0,0.0,4000.14,335563.0,335461.14,0.9996964504429869,0.0,0.0
63086298,2019-04-25,38000.0,27700.0,0.0,11926.64,38000.0,39626.64,1.0428063157894736,0.0,0.0
63086588,2019-04-04,28000.0,1500.0,0.0,32334.46,28000.0,33834.46,1.2083735714285715,0.0,0.0
63086618,2019-04-04,29240.0,18320.0,0.0,15103.21,29240.0,33423.21,1.1430646374829,0.0,0.0
63086738,2019-04-01,48000.0,40000.0,0.0,16563.25,48000.0,56563.25,1.1784010416666666,0.0,0.0
63086778,2019-06-03,39935.0,49067.0,0.0,4967.77,39935.0,54034.770000000004,1.3530679854763992,0.0,0.0
63086788,2019-04-02,360000.0,237594.0,0.0,78322.38,360000.0,315916.38,0.8775455,0.0,0.0
63086818,2019-06-25,15000.0,10800.0,0.0,9136.5,15000.0,19936.5,1.3291,0.0,0.0
63087188,2019-07-09,34000.0,2100.0,0.0,36629.97,34000.0,38729.97,1.1391167647058824,0.0,0.0
63087568,2019-04-23,17000.0,13246.0,0.0,0.0,17000.0,13246.0,0.7791764705882352,0.0,0.0
63087678,2019-04-04,36000.0,19059.0,0.0,20089.01,36000.0,39148.009999999995,1.087444722222222,0.0,0.0
63087688,2019-04-08,10000.0,710.0,0.0,9486.51,10000.0,10196.51,1.019651,0.0,0.0
63087778,2019-04-16,20000.0,19881.0,0.0,0.0,20000.0,19881.0,0.99405,0.0,0.0
63087828,2019-04-23,19836.0,18297.0,0.0,0.0,19836.0,18297.0,0.9224137931034483,0.0,0.0
63087988,2019-04-03,693419.0,609062.0,0.0,111506.57,693419.0,720568.5700000001,1.039153195975305,0.0,0.0
63088078,2019-04-26,42000.0,19000.0,0.0,37927.35,42000.0,56927.35,1.3554130952380952,0.0,0.0
63088188,2019-05-08,15000.0,12180.0,0.0,-25.7,15000.0,12154.3,0.8102866666666666,0.0,0.0
63088208,2019-04-15,45675.0,37853.0,0.0,13089.03,45675.0,50942.03,1.1153153804050355,0.0,0.0
63088538,2019-04-11,87765.0,74224.0,0.0,30576.03,87765.0,104800.03,1.1940982168290322,0.0,0.0
63088578,2019-04-24,29370.0,29054.0,0.0,8487.88,29370.0,37541.88,1.2782390194075586,0.0,0.0
63088608,2019-04-08,64000.0,44175.0,0.0,6919.0,64000.0,51094.0,0.79834375,0.0,0.0
63088788,2019-05-07,29880.0,20000.0,0.0,19169.92,29880.0,39169.92,1.3109076305220884,0.0,0.0
63088918,2019-05-06,20050.0,20052.0,0.0,0.0,20050.0,20052.0,1.0000997506234415,0.0,0.0
63089038,2019-04-10,27880.0,20000.0,0.0,6277.62,27880.0,26277.62,0.942525824964132,0.0,0.0
63089068,2019-04-04,36384.0,40645.0,0.0,14822.09,36384.0,55467.09,1.524491259894459,0.0,0.0
63089168,2019-04-08,55400.0,6400.0,0.0,46437.13,55400.0,52837.13,0.9537388086642599,0.0,0.0
63089268,2019-04-09,29885.0,20010.0,0.0,14253.34,29885.0,34263.34,1.146506274050527,0.0,0.0
63089518,2019-04-03,60001.0,26246.0,0.0,44978.59,60001.0,71224.59,1.1870567157214045,0.0,0.0
63089578,2019-04-04,20000.0,19799.0,0.0,0.0,20000.0,19799.0,0.98995,0.0,0.0
63089698,2019-04-09,25310.0,19472.0,0.0,4995.0,32610.0,24467.0,0.7502913216804661,7300.0,0.0
63089798,2019-04-08,39956.0,13000.0,0.0,38029.44,39956.0,51029.44,1.2771408549404346,0.0,0.0
63089858,2019-04-04,20000.0,5000.0,0.0,19068.69,20000.0,24068.69,1.2034345,0.0,0.0
63090088,2019-04-10,41881.0,56128.0,0.0,6.82,41881.0,56134.82,1.3403409660705332,0.0,0.0
63090118,2019-04-08,29900.0,13013.0,0.0,12800.27,29900.0,25813.27,0.8633200668896321,0.0,0.0
63090228,2019-06-18,23001.0,12290.0,0.0,15216.55,23001.0,27506.55,1.195884961523412,0.0,0.0
63090258,2019-04-04,20000.0,8946.0,0.0,20341.79,20000.0,29287.79,1.4643895,0.0,0.0
63090738,2019-04-04,40000.0,12723.0,0.0,22709.99,40000.0,35432.990000000005,0.8858247500000002,0.0,0.0
63090758,2019-04-16,65010.0,20000.0,0.0,51058.86,65010.0,71058.86,1.0930450699892325,0.0,0.0
63090838,2019-04-16,16624.0,8500.0,0.0,11404.51,16624.0,19904.510000000002,1.1973357795957653,0.0,0.0
63090968,2019-04-16,70070.0,61000.0,0.0,21168.26,70070.0,82168.26,1.1726596260881974,0.0,0.0
63090988,2019-04-23,15500.0,12000.0,0.0,18149.54,15500.0,30149.54,1.945131612903226,0.0,0.0
63091198,2019-04-10,310725.0,108118.0,0.0,0.0,310725.0,108118.0,0.34795397859843913,0.0,0.0
63091508,2019-07-05,16450.0,2500.0,0.0,19121.77,16450.0,21621.77,1.3143933130699088,0.0,0.0
63091568,2019-05-23,29835.0,26400.0,0.0,10079.5,29835.0,36479.5,1.2227082285905815,0.0,0.0
63091578,2019-04-09,61000.0,36000.0,0.0,33550.19,61000.0,69550.19,1.140167049180328,0.0,0.0
63091618,2019-09-19,47387.0,38481.0,0.0,10061.23,47387.0,48542.229999999996,1.0243786270496127,0.0,0.0
63091678,2019-04-16,45941.0,35004.0,0.0,11158.06,45941.0,46162.06,1.004811823861039,0.0,0.0
63091698,2019-04-17,19428.0,4391.0,0.0,17805.74,19428.0,22196.74,1.1425128680255303,0.0,0.0
63091788,2019-04-12,25125.0,17100.0,0.0,14873.15,25125.0,31973.15,1.2725631840796021,0.0,0.0
63092008,2019-04-18,119999.0,36999.0,0.0,79092.86,119999.0,116091.86,0.9674402286685723,0.0,0.0
63092158,2019-05-07,16000.0,15617.0,0.0,0.0,16000.0,15617.0,0.9760625,0.0,0.0
63092198,2019-04-17,60355.0,63407.0,0.0,0.0,60355.0,63407.0,1.0505674757683705,0.0,0.0
63092688,2019-04-09,15000.0,9606.0,0.0,944.87,15000.0,10550.87,0.7033913333333334,0.0,0.0
63092738,2019-04-09,45800.0,15365.0,0.0,27224.88,45800.0,42589.880000000005,0.9299100436681224,0.0,0.0
63092808,2019-04-09,30000.0,26344.0,0.0,0.0,30000.0,26344.0,0.8781333333333333,0.0,0.0
63092858,2019-07-09,27246.0,5000.0,0.0,25548.23,27246.0,30548.23,1.1212005431990018,0.0,0.0
63092918,2019-05-14,42250.0,34000.0,0.0,12854.66,42250.0,46854.66,1.1089860355029586,0.0,0.0
63095198,2019-04-15,20002.0,11917.0,0.0,0.0,20002.0,11917.0,0.5957904209579042,0.0,0.0
63095268,2019-06-10,49700.0,30400.0,0.0,24400.82,49700.0,54800.82,1.1026321931589538,0.0,0.0
63095598,2019-04-10,34225.0,21597.0,0.0,13989.04,34225.0,35586.04,1.0397674214755297,0.0,0.0
63095638,2019-04-12,64045.0,64044.0,0.0,0.0,64045.0,64044.0,0.9999843859786088,0.0,0.0
63095668,2019-04-15,126880.0,87583.0,0.0,16926.2,126880.0,104509.2,0.8236853720050441,0.0,0.0
63095698,2019-04-15,22875.0,12900.0,0.0,25066.77,22875.0,37966.770000000004,1.6597495081967215,0.0,0.0
63096168,2019-09-30,150002.0,251600.0,0.0,299.71,150002.0,251899.71,1.6793090092132104,0.0,0.0
63096538,2019-04-16,32040.0,11352.0,0.0,34228.74,32040.0,45580.74,1.4226198501872658,0.0,0.0
63096568,2019-07-11,86800.0,28501.0,0.0,67739.33,86800.0,96240.33,1.1087595622119817,0.0,0.0
63096838,2019-05-09,20500.0,18468.0,0.0,0.0,20500.0,18468.0,0.9008780487804878,0.0,0.0
63096918,2019-05-15,135400.0,24000.0,0.0,155910.87,135400.0,179910.87,1.3287361152141801,0.0,0.0
63097708,2019-07-02,10000.0,9710.0,0.0,0.0,10000.0,9710.0,0.971,0.0,0.0
63097858,2019-04-12,15335.0,2316.0,0.0,0.0,15335.0,2316.0,0.1510270622758396,0.0,0.0
63098188,2019-04-11,40000.0,13300.0,0.0,32172.75,40000.0,45472.75,1.13681875,0.0,0.0
63098198,2019-04-17,69100.0,64414.0,0.0,26288.4,69100.0,90702.4,1.3126251808972502,0.0,0.0
63098218,2019-04-12,32740.0,25000.0,0.0,13332.71,32740.0,38332.71,1.1708219303604153,0.0,0.0
63098778,2019-05-10,71500.0,55000.0,0.0,100832.18,71500.0,155832.18,2.179471048951049,0.0,0.0
63099038,2019-04-11,55000.0,6000.0,0.0,67717.66,55000.0,73717.66,1.340321090909091,0.0,0.0
63099278,2019-05-02,16317.0,6500.0,0.0,20295.33,16317.0,26795.33,1.6421725807440095,0.0,0.0
63099508,2019-11-22,12401.0,7298.0,0.0,5386.28,12401.0,12684.279999999999,1.0228433190871702,0.0,0.0
63099538,2019-05-30,31500.0,24600.0,0.0,13363.98,31500.0,37963.979999999996,1.2052057142857142,0.0,0.0
63099568,2019-05-10,16600.0,2000.0,0.0,18121.25,16600.0,20121.25,1.2121234939759036,0.0,0.0
63099878,2019-05-14,22480.0,21358.0,0.0,0.0,22480.0,21358.0,0.9500889679715302,0.0,0.0
63099898,2019-04-17,24885.0,24279.0,0.0,0.0,24885.0,24279.0,0.9756479807112719,0.0,0.0
64412238,2019-07-29,11723235.0,11764297.0,0.0,0.0,11723235.0,11764297.0,1.003502616811827,0.0,0.0
65000108,2019-04-30,55335.0,25000.0,0.0,30956.17,55335.0,55956.17,1.0112256257341645,0.0,0.0
65000628,2019-04-15,17435.0,9699.0,0.0,16159.03,17435.0,25858.03,1.483110410094637,0.0,0.0
65000758,2019-12-02,20000.0,8210.0,0.0,12693.61,20000.0,20903.61,1.0451805,0.0,0.0
65000888,2019-04-16,73360.0,72563.0,0.0,0.0,73360.0,72563.0,0.9891357688113414,0.0,0.0
65001138,2019-05-10,20000.0,22858.0,0.0,0.0,20000.0,22858.0,1.1429,0.0,0.0
65001268,2019-05-02,15100.0,5000.0,0.0,24918.08,15100.0,29918.08,1.9813298013245035,0.0,0.0
65001678,2019-04-12,20000.0,12000.0,0.0,19537.9,20000.0,31537.9,1.5768950000000002,0.0,0.0
65001858,2019-07-03,6077625.0,5951475.0,0.0,80940.0,11855250.0,6032415.0,0.5088391219080154,5777625.0,0.0
65001898,2019-07-18,9985.0,4589.0,0.0,12384.16,9985.0,16973.16,1.699865798698047,0.0,0.0
65002118,2019-04-16,29940.0,1942.0,0.0,16862.36,29940.0,18804.36,0.6280681362725451,0.0,0.0
65002268,2019-04-24,43685.0,24771.0,0.0,25284.42,43685.0,50055.42,1.1458262561519972,0.0,0.0
65002558,2019-05-14,49626.0,34780.0,0.0,40986.09,49626.0,109526.09,2.207030387296981,0.0,33760.0
65002708,2019-05-14,35675.0,34800.0,0.0,10372.15,35675.0,45172.15,1.2662130343377715,0.0,0.0
65002878,2019-04-15,10000.0,8761.0,0.0,0.0,10000.0,8761.0,0.8761,0.0,0.0
65002908,2019-04-16,634338.0,403806.0,0.0,270856.59,634338.0,674662.5900000001,1.0635695638602765,0.0,0.0
65005088,2019-04-16,60000.0,20000.0,0.0,53849.19,60000.0,73849.19,1.2308198333333333,0.0,0.0
65005098,2019-04-15,31293.0,17000.0,0.0,16853.52,31293.0,33853.520000000004,1.0818240501070528,0.0,0.0
65005688,2019-04-17,31875.0,24705.0,0.0,8099.26,31875.0,32804.26,1.0291532549019609,0.0,0.0
65006158,2019-06-21,11975.0,9000.0,0.0,10416.77,11975.0,19416.77,1.6214421711899791,0.0,0.0
65006298,2019-04-25,95000.0,2049.0,0.0,98059.42,95000.0,100108.42,1.0537728421052632,0.0,0.0
65006928,2019-04-18,45033.0,37298.0,0.0,8581.84,45033.0,45879.84,1.0188048764239557,0.0,0.0
65007028,2019-04-17,20000.0,21368.0,0.0,0.0,20000.0,21368.0,1.0684,0.0,0.0
65007108,2019-04-15,89152.0,66767.0,0.0,27087.45,89152.0,93854.45,1.0527464330581477,0.0,0.0
65007528,2019-04-25,26860.0,14617.0,0.0,0.0,26860.0,14617.0,0.5441921072226359,0.0,0.0
65007608,2019-04-25,23360.0,29992.0,0.0,3643.61,23360.0,33635.61,1.4398805650684932,0.0,0.0
65007908,2019-04-18,35985.0,20000.0,0.0,24118.02,35985.0,44118.020000000004,1.2260113936362373,0.0,0.0
65008008,2019-04-16,236388.0,10989.0,0.0,231956.22,236388.0,242945.22,1.027739225341388,0.0,0.0
65008228,2019-04-24,19875.0,18000.0,0.0,25742.95,19875.0,43742.95,2.200903144654088,0.0,0.0
65008278,2019-04-16,1400000.0,60000.0,0.0,1455041.32,1400000.0,1515041.32,1.0821723714285714,0.0,0.0
65008538,2019-04-26,66989.0,48565.0,0.0,26042.82,66989.0,74607.82,1.1137324038274943,0.0,0.0
65008578,2019-04-18,30500.0,500.0,0.0,37262.46,30500.0,37762.46,1.2381134426229508,0.0,0.0
65008678,2019-05-09,15697.0,11000.0,0.0,9538.22,31372.0,20538.22,0.6546672191763356,15675.0,0.0
65008788,2019-06-18,20000.0,19545.0,0.0,0.0,20000.0,19545.0,0.97725,0.0,0.0
65008808,2019-04-16,52733.0,10000.0,0.0,55223.07,52733.0,65223.07,1.2368549105872984,0.0,0.0
65008878,2019-04-29,28000.0,8000.0,0.0,19552.41,28000.0,27552.41,0.9840146428571429,0.0,0.0
65008938,2019-04-18,18070.0,16200.0,0.0,15334.28,18070.0,31534.28,1.7451178749308245,0.0,0.0
65008968,2019-04-24,30075.0,24145.0,0.0,6184.45,30075.0,30329.45,1.0084605153782211,0.0,0.0
65009008,2019-04-23,25000.0,16600.0,0.0,13183.83,25000.0,29783.83,1.1913532,0.0,0.0
65009058,2019-04-16,64600.0,37600.0,0.0,33643.3,64600.0,71243.3,1.1028374613003096,0.0,0.0
65009078,2019-06-04,182731.0,12820.0,0.0,68166.47,182731.0,80986.47,0.443200496905287,0.0,0.0
65009118,2019-10-15,10000.0,7000.0,0.0,6380.34,10000.0,13380.34,1.338034,0.0,0.0
65009128,2019-04-18,30100.0,19625.0,0.0,15855.56,30100.0,35480.56,1.1787561461794018,0.0,0.0
65009138,2019-04-24,35475.0,20206.0,0.0,21731.34,35475.0,41937.34,1.1821660324171952,0.0,0.0
65009168,2019-05-02,162499.0,132683.0,0.0,36502.42,162499.0,169185.41999999998,1.0411474532150966,0.0,0.0
65009258,2019-04-25,31031.0,31225.0,0.0,0.0,31031.0,31225.0,1.0062518127034257,0.0,0.0
65009518,2019-04-26,570000.0,163889.0,0.0,183019.28,570000.0,346908.28,0.6086110175438597,0.0,0.0
65009728,2019-05-08,32900.0,27505.0,0.0,8158.19,32900.0,35663.19,1.083987537993921,0.0,0.0
65009818,2019-07-16,36600.0,16040.0,0.0,4330.41,36600.0,20370.41,0.5565685792349727,0.0,0.0
65009838,2019-04-24,420863.0,80297.0,0.0,359536.91,420863.0,439833.91,1.0450762124491817,0.0,0.0
65009938,2019-05-28,34250.0,10000.0,0.0,26110.59,34250.0,36110.59,1.0543237956204379,0.0,0.0
65009958,2019-04-17,20300.0,19108.0,0.0,0.0,20300.0,19108.0,0.94128078817734,0.0,0.0
65009978,2019-04-17,37253.0,31826.0,0.0,6727.31,37253.0,38553.31,1.0349048398786673,0.0,0.0
65009998,2019-06-13,22900.0,10999.0,0.0,15278.02,22900.0,26277.02,1.1474681222707424,0.0,0.0
65010088,2019-04-17,20000.0,18050.0,0.0,1898.34,20000.0,19948.34,0.997417,0.0,0.0
65010108,2019-04-24,910000.0,858219.0,0.0,0.0,910000.0,858219.0,0.9430978021978021,0.0,0.0
65010168,2019-04-18,23000.0,22076.0,0.0,0.0,23000.0,22076.0,0.9598260869565217,0.0,0.0
65010178,2019-07-04,24001.0,20544.0,0.0,21562.68,24001.0,42106.68,1.7543719011707846,0.0,0.0
65010188,2019-04-23,29105.0,15000.0,0.0,29395.94,29105.0,44395.94,1.5253715856382066,0.0,0.0
65010208,2019-04-23,69500.0,40000.0,0.0,34864.32,69500.0,74864.32,1.0771844604316547,0.0,0.0
65010218,2019-05-08,25101.0,20000.0,0.0,6966.89,25101.0,26966.89,1.074335285446795,0.0,0.0
65010228,2019-04-24,34056.0,10000.0,0.0,27268.62,34056.0,37268.619999999995,1.094333450786939,0.0,0.0
65010638,2019-05-07,61147.0,60074.0,0.0,0.04,61147.0,60074.04,0.98245277773235,0.0,0.0
65010698,2019-05-02,55815.0,15000.0,0.0,40922.94,55815.0,55922.94,1.001933888739586,0.0,0.0
65010798,2019-05-06,3000.0,3500.0,0.0,7037.64,3000.0,10537.64,3.5125466666666663,0.0,0.0
65010808,2019-04-18,221300.0,70000.0,0.0,172609.56,221300.0,242609.56,1.0962926344328965,0.0,0.0
65010828,2019-06-18,24220.0,23393.0,0.0,0.0,24220.0,23393.0,0.9658546655656483,0.0,0.0
65010928,2019-05-09,50208.0,40386.0,0.0,14408.69,50208.0,78180.69,1.5571361137667306,0.0,23386.0
65011028,2019-05-15,16000.0,15000.0,0.0,6334.27,16000.0,21334.27,1.333391875,0.0,0.0
65011078,2019-10-17,20000.0,9896.0,0.0,10971.36,20000.0,20867.36,1.043368,0.0,0.0
65011128,2019-04-29,20001.0,10401.0,0.0,15276.3,20001.0,25677.3,1.283800809959502,0.0,0.0
65011178,2019-04-25,15000.0,13816.0,0.0,0.0,15000.0,13816.0,0.9210666666666667,0.0,0.0
65011268,2019-05-14,15000.0,14797.0,0.0,0.0,15000.0,14797.0,0.9864666666666667,0.0,0.0
65011508,2019-04-23,34570.0,41091.0,0.0,12826.6,34570.0,53917.6,1.5596644489441711,0.0,0.0
65011578,2019-04-18,55398.0,3000.0,0.0,65584.56,71796.0,68584.56,0.9552699314725054,16398.0,0.0
65011608,2019-05-16,39760.0,45487.0,0.0,0.0,39760.0,79727.0,2.0052062374245474,0.0,34240.0
65011738,2019-04-23,45053.0,29000.0,0.0,23172.69,45053.0,52172.69,1.1580292100415068,0.0,0.0
65011808,2019-04-29,13200.0,7012.0,0.0,10684.68,13200.0,17696.68,1.3406575757575758,0.0,0.0
65011818,2019-04-26,37801.0,39182.0,0.0,0.0,37801.0,39182.0,1.0365334250416656,0.0,0.0
65011978,2019-04-24,34010.0,34209.0,0.0,0.0,34010.0,34209.0,1.0058512202293444,0.0,0.0
65011988,2019-05-02,56200.0,33678.0,0.0,27028.98,56200.0,60706.979999999996,1.0801953736654804,0.0,0.0
65012038,2019-04-30,20000.0,267.0,0.0,0.0,20000.0,267.0,0.01335,0.0,0.0
65012138,2019-04-30,24000.0,10000.0,0.0,18080.27,24000.0,28080.27,1.17001125,0.0,0.0
65012298,2019-04-29,17167.0,20000.0,0.0,16728.63,17167.0,36728.630000000005,2.139490301159201,0.0,0.0
65012538,2019-05-07,33800.0,4000.0,0.0,47333.97,33800.0,51333.97,1.5187565088757398,0.0,0.0
65012858,2019-04-26,27875.0,25100.0,0.0,1.17,27875.0,25101.17,0.9004904035874439,0.0,0.0
65012988,2019-04-29,27413.0,29008.0,0.0,0.0,27413.0,29008.0,1.058184073249918,0.0,0.0
65015088,2019-05-02,28080.0,17000.0,0.0,24030.94,28080.0,41030.94,1.461215811965812,0.0,0.0
65015158,2019-04-24,10000.0,10317.0,0.0,0.0,10000.0,10317.0,1.0317,0.0,0.0
65015618,2019-04-23,130000.0,110000.0,0.0,59523.89,130000.0,169523.89,1.3040299230769232,0.0,0.0
65015758,2019-05-14,15000.0,14995.0,0.0,452.12,15000.0,15447.12,1.029808,0.0,0.0
65015898,2019-04-29,15300.0,13447.0,0.0,0.0,15300.0,13447.0,0.8788888888888889,0.0,0.0
65015998,2019-04-25,705000.0,130000.0,0.0,400785.14,705000.0,530785.14,0.7528867234042553,0.0,0.0
65016128,2019-04-26,24685.0,25064.0,0.0,4881.28,24685.0,29945.28,1.2130962122746607,0.0,0.0
65016228,2019-04-26,19935.0,22171.0,0.0,0.0,19935.0,22171.0,1.1121645347378981,0.0,0.0
65016858,2019-05-07,27375.0,12000.0,0.0,25080.58,27375.0,37080.58,1.3545417351598175,0.0,0.0
65016928,2019-04-24,32020.0,19464.0,0.0,13042.93,32020.0,32506.93,1.0152070580886945,0.0,0.0
65016998,2019-09-27,19000.0,16514.0,0.0,8124.65,19000.0,24638.65,1.296771052631579,0.0,0.0
65017058,2019-08-30,51215.0,33268.0,0.0,23673.93,51215.0,56941.93,1.1118213414038856,0.0,0.0
65017118,2019-04-24,15000.0,9388.0,0.0,0.0,15000.0,9388.0,0.6258666666666667,0.0,0.0
65017268,2019-05-20,15000.0,15862.0,0.0,0.0,15000.0,15862.0,1.0574666666666668,0.0,0.0
65017288,2019-04-25,26180.0,15051.0,0.0,7597.16,26180.0,22648.16,0.8650939648586707,0.0,0.0
65017298,2019-04-25,250000.0,251500.0,0.0,2718.36,250000.0,254218.36,1.01687344,0.0,0.0
65017558,2019-04-25,26133.0,23102.0,0.0,0.0,26133.0,23102.0,0.8840163777599204,0.0,0.0
65017628,2019-06-21,22820.0,9531.0,0.0,12658.52,22820.0,22189.52,0.9723716038562664,0.0,0.0
65017688,2019-05-15,29000.0,9310.0,0.0,21913.07,29000.0,31223.07,1.0766575862068966,0.0,0.0
65017798,2019-04-29,33000.0,17600.0,0.0,16441.57,33000.0,34041.57,1.0315627272727272,0.0,0.0
65018118,2019-06-28,100000.0,88286.0,0.0,0.0,100000.0,88286.0,0.88286,0.0,0.0
65018128,2019-05-22,30486.0,25970.0,0.0,16172.09,30486.0,42142.09,1.3823423866692908,0.0,0.0
65018138,2019-05-02,30018.0,3480.0,0.0,30002.75,30018.0,33482.75,1.1154224132187354,0.0,0.0
65018168,2019-05-21,35194.0,0.0,0.0,31285.34,35194.0,31285.34,0.888939591975905,0.0,0.0
65018218,2019-04-29,89036.0,70218.0,0.0,19640.12,89036.0,89858.12,1.0092335684442248,0.0,0.0
65018228,2019-06-17,73100.0,49158.0,0.0,34992.69,73100.0,84150.69,1.1511722298221614,0.0,0.0
65018238,2019-05-21,25357.0,20331.0,0.0,0.0,25357.0,20331.0,0.8017904326221557,0.0,0.0
65018288,2019-05-08,22517.0,16090.0,0.0,3636.28,22517.0,31476.28,1.3978895945285783,0.0,11750.0
65018528,2019-04-26,72000.0,76000.0,0.0,12208.54,72000.0,88208.54000000001,1.2251186111111112,0.0,0.0
65018578,2019-05-15,25001.0,20672.0,0.0,4995.0,25001.0,25667.0,1.0266389344426223,0.0,0.0
65018598,2019-05-06,38138.0,15828.0,0.0,18474.19,38138.0,34302.19,0.8994228853112382,0.0,0.0
65018608,2019-04-26,100000.0,40066.0,0.0,0.0,100000.0,40066.0,0.40066,0.0,0.0
65018638,2019-04-26,18600.0,6010.0,0.0,14335.45,18600.0,20345.45,1.0938413978494623,0.0,0.0
65018668,2019-05-15,42200.0,40916.0,0.0,17240.63,42200.0,58156.630000000005,1.3781191943127964,0.0,0.0
65018718,2019-05-09,20000.0,19990.0,0.0,0.0,20000.0,19990.0,0.9995,0.0,0.0
65018808,2019-05-06,15085.0,13607.0,0.0,0.0,15085.0,13607.0,0.9020218760357972,0.0,0.0
65018868,2019-06-17,200000.0,51000.0,0.0,92857.41,200000.0,143857.41,0.71928705,0.0,0.0
65018918,2019-05-31,8700.0,7751.0,0.0,6337.8,8700.0,14088.8,1.6194022988505747,0.0,0.0
65018988,2019-05-07,30000.0,29617.0,0.0,0.0,30000.0,29617.0,0.9872333333333333,0.0,0.0
65018998,2019-04-29,20000.0,2400.0,0.0,23005.61,20000.0,25405.61,1.2702805,0.0,0.0
65019058,2019-05-30,799163.0,2227053.0,0.0,0.0,799163.0,2227053.0,2.7867318682171223,0.0,0.0
65019128,2019-04-26,16000.0,15931.0,0.0,0.0,16000.0,15931.0,0.9956875,0.0,0.0
65019138,2019-05-06,73109.0,65571.0,0.0,9825.74,73109.0,75396.74,1.0312921801693362,0.0,0.0
65019268,2019-06-14,15085.0,17989.0,0.0,6820.64,15085.0,24809.64,1.6446562810739145,0.0,0.0
65019538,2019-04-30,56000.0,36995.0,0.0,27262.96,56000.0,64257.96,1.1474635714285715,0.0,0.0
65019568,2019-04-30,48000.0,30000.0,0.0,55883.33,48000.0,85883.33,1.7892360416666666,0.0,0.0
65019628,2019-04-29,20100.0,14704.0,0.0,9630.38,20100.0,24334.379999999997,1.210665671641791,0.0,0.0
65019718,2019-05-08,17375.0,15700.0,0.0,16766.7,17375.0,32466.7,1.8685870503597122,0.0,0.0
65019758,2019-05-08,25785.0,22200.0,0.0,15761.69,25785.0,37961.69,1.4722392864068257,0.0,0.0
65019868,2019-04-30,27876.0,362.0,0.0,12063.0,27876.0,12425.0,0.44572392021810875,0.0,0.0
65019978,2019-05-06,2800.0,1867.0,0.0,0.0,2800.0,1867.0,0.6667857142857143,0.0,0.0
65019988,2019-05-07,15525.0,8000.0,0.0,10947.15,15525.0,18947.15,1.2204283413848631,0.0,0.0
