account_id,cash_in_first_day,asset_first_in,cash_out_first_day,cash_out_first_day_amount
62887428,2019-02-15,20966.62000000000000000000,2019-03-11,7817.48000000000000000000
62888188,2019-03-05,620.25000000000000000000,2019-03-27,3100.00000000000000000000
63000088,2019-02-25,20000.00000000000000000000,2019-08-27,27307.7
63000118,2019-02-22,75000.00000000000000000000,2019-04-23,233939.68000000000000000000
63000158,2019-02-22,19940.00000000000000000000,2019-03-27,17666.02000000000000000000
63000188,2019-02-22,25000.00000000000000000000,2019-12-24,47864.39
63000258,2019-02-26,19975.00000000000000000000,2019-07-19,21786.4
63000268,2019-11-07,10013.17372000000000000000,2019-11-14,20003.309999999998
63000568,2019-02-25,50000.00000000000000000000,2019-08-14,164148.52
63000598,2019-02-22,20038.00000000000000000000,2019-08-19,19336.54
63000638,2019-02-28,6000.00000000000000000000,2019-04-02,6081.94000000000000000000
63000668,2019-02-25,20440.00000000000000000000,2019-06-27,30403.18
63000898,2019-03-06,10000.00000000000000000000,2019-05-17,9651.14000000000000000000
63000958,2019-02-26,22000.00000000000000000000,2019-03-04,32879.36000000000000000000
63001018,2019-02-27,22940.00000000000000000000,2019-09-23,21608.9
63001178,2019-03-06,19875.00000000000000000000,2019-06-11,35765.19
63001638,2019-03-14,6063.70000000000000000000,2019-11-04,8463.23
63001958,2019-03-01,20100.00000000000000000000,2019-03-20,15309.40000000000000000000
63002168,2019-02-27,20000.00000000000000000000,2019-05-22,590.00000000000000000000
63002508,2019-02-28,10258.96000000000000000000,2019-06-03,4061.73
63002558,2019-03-01,20000.00000000000000000000,2019-06-14,18532.15
63002588,2019-02-27,20100.00000000000000000000,2019-04-09,7303.94000000000000000000
63002618,2019-03-11,20000.00000000000000000000,2019-10-14,40570.68
63002758,2019-03-04,10000.00000000000000000000,2019-05-09,56178.65578000000000000000
63005268,2019-03-05,20000.00000000000000000000,2019-06-14,103722.2
63007728,2019-02-27,21000.00000000000000000000,2019-12-23,26128.690000000002
63007888,2019-02-27,30000.00000000000000000000,2019-11-05,24459.99
63008078,2019-11-06,23918.34911000000000000000,2019-12-09,24351.54
63008558,2019-03-06,17872.26000000000000000000,2019-03-28,72384.04146837660000000000
63008888,2019-03-05,20440.00000000000000000000,2019-12-17,41816.41
63008978,2019-02-28,22985.01000000000000000000,2019-07-23,21994.12
63009528,2019-03-01,20000.00000000000000000000,2019-09-09,34230.96
63009538,2019-02-28,20000.01000000000000000000,2019-04-02,0E-20
63009628,2019-03-04,10285.73000000000000000000,2019-04-24,102772.47598000000000000000
63009638,2019-02-27,10000.00000000000000000000,2019-04-02,0E-20
63010038,2019-06-28,20000.03000000000000000000,2019-08-13,19858.92
63011038,2019-02-28,220000.06000000000000000000,2019-05-21,1225033.14000000000000000000
63012508,2019-03-11,12000.00000000000000000000,2019-05-09,25861.57151000000000000000
63012718,2019-05-15,15000.00000000000000000000,2019-07-22,30770.48
63012838,2019-03-01,11785.00000000000000000000,2019-06-13,18597.5
63012868,2019-02-28,20100.01000000000000000000,2019-06-13,12627.46
63012908,2019-03-11,20300.00000000000000000000,2019-05-14,5154.82000000000000000000
63015028,2019-03-05,20000.00000000000000000000,2019-04-16,3875.60000000000000000000
63015078,2019-07-17,11224.45000000000000000000,2019-10-22,33835.44
63015128,2019-02-28,20000.01000000000000000000,2019-05-27,192908.00000000000000000000
63015138,2019-03-20,22000.00000000000000000000,2019-10-15,89578.33
63015168,2019-03-15,24835.00000000000000000000,2019-11-13,30706.8
63015228,2019-03-04,40312.68000000000000000000,2019-06-24,43197.29
63015618,2019-03-08,21000.00000000000000000000,2019-10-17,40197.21
63016188,2019-02-28,20200.01000000000000000000,2019-10-16,21370.53
63017078,2019-03-11,15625.16000000000000000000,2019-06-25,19224.559999999998
63017728,2019-03-11,20045.00000000000000000000,2019-06-10,19535.61
63018598,2019-03-01,10000.00000000000000000000,2019-12-19,22475.75
63018698,2019-03-06,20000.00000000000000000000,2019-09-02,18065.43
63018798,2019-03-04,40000.00000000000000000000,2019-10-04,131117.19
63018858,2019-03-01,20015.00000000000000000000,2019-04-03,21621.64000000000000000000
63018918,2019-05-15,15600.00000000000000000000,2019-08-23,23473.96
63018928,2019-03-25,100.00000000000000000000,2019-07-05,18950.26
63018938,2019-03-04,20940.00000000000000000000,2019-07-23,20768.379999999997
63018958,2019-03-08,30000.00000000000000000000,2019-10-02,58796.42
63018988,2019-03-04,5060.11000000000000000000,2019-05-14,18406.43164000000000000000
63019008,2019-03-19,7820.00000000000000000000,2019-09-12,13030.07
63019028,2019-03-06,22000.00000000000000000000,2019-09-26,15866.8
63019118,2019-03-13,20000.00000000000000000000,2019-07-02,23219.69
63019178,2019-03-11,20898.13000000000000000000,2019-04-26,11601.11000000000000000000
63019198,2019-03-05,2313.73000000000000000000,2019-08-16,36317.88
63019518,2019-03-05,1000.00000000000000000000,2019-03-06,10000.00000000000000000000
63019588,2019-03-07,20050.00000000000000000000,2019-04-08,3164.89000000000000000000
63020578,2019-05-22,15000.00000000000000000000,2019-07-17,30653.8
63020908,2019-03-04,13951.34000000000000000000,2019-07-12,23673.57
63020998,2019-03-07,22875.00000000000000000000,2019-11-14,21287.79
63021278,2019-04-09,2328.40000000000000000000,2019-12-23,40351.78
63021658,2019-03-11,27361.00000000000000000000,2019-11-21,47224.6
63021688,2019-03-05,20100.00000000000000000000,2019-05-30,15321.79000000000000000000
63021788,2019-04-02,6000.00000000000000000000,2019-06-14,4801.19
63021868,2019-03-05,15444.61000000000000000000,2019-05-20,18724.40000000000000000000
63022028,2019-03-05,21000.00000000000000000000,2019-07-12,25648.58
63022118,2019-03-14,23000.00000000000000000000,2019-05-14,0E-20
63022618,2019-03-05,20000.00000000000000000000,2019-10-21,251122.78
63022698,2019-03-05,20000.00000000000000000000,2019-10-22,21148.7
63022928,2019-03-12,21000.00000000000000000000,2019-06-17,22258.8
63022988,2019-03-07,9985.00000000000000000000,2019-03-19,9703.80000000000000000000
63025018,2019-03-18,10000.00000000000000000000,2019-11-11,44690.99
63025038,2019-03-14,22875.00000000000000000000,2019-10-23,29038.67
63025198,2019-03-07,24745.00000000000000000000,2019-07-10,43324.509999999995
63025208,2019-03-07,20135.00000000000000000000,2019-04-08,10630.28000000000000000000
63025278,2019-03-07,20628.88000000000000000000,2019-12-11,17495.39
63025288,2019-03-07,15748.13000000000000000000,2019-12-09,190422.68
63025528,2019-03-06,34000.00000000000000000000,2019-09-17,351692.8
63025628,2019-03-07,-3504.09000000000000000000,2019-08-27,24739.949999999997
63026018,2019-03-07,19875.00000000000000000000,2019-10-25,22460.74
63027038,2019-03-05,20000.00000000000000000000,2019-04-25,10061.58000000000000000000
63027098,2019-03-07,21000.00000000000000000000,2019-12-20,25632.120000000003
63027678,2019-03-08,20000.00000000000000000000,2019-10-28,24945.690000000002
63029718,2019-03-12,20835.05000000000000000000,2019-12-24,27692.260000000002
63029778,2019-03-15,20192.63000000000000000000,2019-06-19,35099.509999999995
63050618,2019-04-08,14949.04000000000000000000,2019-11-06,33020.41
63052838,2019-03-11,20001.58000000000000000000,2019-04-11,81.84000000000000000000
63055038,2019-03-06,20000.00000000000000000000,2019-05-07,15248.85000000000000000000
63055098,2019-03-07,20000.00000000000000000000,2019-05-07,10016.54000000000000000000
63056258,2019-03-11,20000.16000000000000000000,2019-07-02,23345.55
63056538,2019-03-11,20000.00000000000000000000,2019-08-13,31175.95
63057018,2019-03-18,10000.00000000000000000000,2019-10-28,7920.78
63057058,2019-03-13,20260.08000000000000000000,2019-11-29,170923.76
63057288,2019-03-07,20000.00000000000000000000,2019-05-02,2681.70000000000000000000
63057808,2019-03-07,20100.00000000000000000000,2019-06-06,36909.34
63058208,2019-03-14,100.00000000000000000000,2019-07-18,21635.870000000003
63058688,2019-03-12,20000.00000000000000000000,2019-04-16,4241.55000000000000000000
63059058,2019-03-08,18871.41000000000000000000,2019-04-09,4456.15000000000000000000
63059108,2019-03-08,15205.86000000000000000000,2019-04-08,52446.38000000000000000000
63059158,2019-03-08,20560.88000000000000000000,2019-11-11,24739.19
63059858,2019-03-12,30795.87000000000000000000,2019-07-10,59357.16
63060078,2019-03-14,20001.88000000000000000000,2019-08-21,19352.809999999998
63060108,2019-03-11,20595.78000000000000000000,2019-04-29,19616.14000000000000000000
63060138,2019-05-06,15212.00000000000000000000,2019-12-10,20842.760000000002
63060268,2019-03-15,20000.00000000000000000000,2019-07-09,24402.79
63060538,2019-03-12,20000.00000000000000000000,2019-04-25,5724.65000000000000000000
63060688,2019-03-13,20460.00000000000000000000,2019-10-02,23475.38
63060878,2019-04-17,53540.00000000000000000000,2019-07-23,78337.88
63060898,2019-05-08,10000.00000000000000000000,2019-11-08,28606.91
63060958,2019-03-14,19875.00000000000000000000,2019-12-23,37131.4
63061138,2019-03-12,21360.00000000000000000000,2019-09-30,22893.29
63061208,2019-04-04,15001.00000000000000000000,2019-06-17,22253.55
63061558,2019-03-27,20875.00000000000000000000,2019-10-29,32419.32
63061828,2019-03-14,34861.66228500000000000000,2019-10-28,57648.399999999994
63061878,2019-03-14,19017.03000000000000000000,2019-07-24,29044.15
63062038,2019-03-14,20965.00000000000000000000,2019-08-02,26518.77
63062288,2019-03-13,30088.00000000000000000000,2019-08-15,28997.27
63062808,2019-03-14,25000.00000000000000000000,2019-10-31,30209.64
63062868,2019-03-14,50000.00000000000000000000,2019-07-08,75572.67
63065068,2019-03-13,28000.20000000000000000000,2019-09-25,37259.83
63065598,2019-05-15,2209.34000000000000000000,2019-10-15,13300.8
63065608,2019-03-12,10000.00000000000000000000,2019-04-18,3168.62000000000000000000
63065618,2019-03-14,20001.00000000000000000000,2019-04-15,12115.77000000000000000000
63065838,2019-05-15,15500.00000000000000000000,2019-07-17,17205.47
63066008,2019-04-03,25000.00000000000000000000,2019-09-12,42577.35
63066168,2019-03-12,20002.00000000000000000000,2019-06-03,20091.68
63066258,2019-03-26,23200.00000000000000000000,2019-12-24,34993.21
63066268,2019-03-28,10000.00000000000000000000,2019-04-04,20940.00000000000000000000
63066598,2019-03-14,21685.48000000000000000000,2019-07-02,21641.58
63066638,2019-03-15,30000.00000000000000000000,2019-09-02,34421.52
63066718,2019-05-10,20000.00000000000000000000,2019-09-16,32399.21
63066728,2019-03-15,20085.28000000000000000000,2019-06-21,17676.04
63066758,2019-04-04,15100.00000000000000000000,2019-11-29,21461.15
63066788,2019-03-12,21000.00000000000000000000,2019-06-12,189961.07
63066908,2019-03-14,23237.46000000000000000000,2019-12-24,34932.740000000005
63066978,2019-03-13,16300.00000000000000000000,2019-06-19,14067.17
63066988,2019-03-14,25000.00000000000000000000,2019-10-30,36159.71
63067508,2019-03-13,19940.00000000000000000000,2019-11-28,18812.74
63067518,2019-03-13,22800.00000000000000000000,2019-11-14,41418.41
63067598,2019-04-09,15500.00000000000000000000,2019-05-23,11503.83000000000000000000
63067608,2019-03-20,5603.15000000000000000000,2019-12-17,62255.39
63067628,2019-03-19,55941.96673500000000000000,2019-11-28,69855.97
63067768,2019-03-13,20100.00000000000000000000,2019-05-02,5211.63000000000000000000
63067828,2019-03-14,20150.00000000000000000000,2019-09-05,22745.71
63067958,2019-03-14,20015.00000000000000000000,2019-06-19,41280.18
63067968,2019-03-14,20500.00000000000000000000,2019-05-20,18724.54000000000000000000
63068028,2019-03-14,20100.00000000000000000000,2019-11-20,6387.13
63068038,2019-03-14,72742.97000000000000000000,2019-07-17,80324.69
63068228,2019-03-19,4000.00000000000000000000,2019-04-01,2967.18000000000000000000
63068608,2019-03-15,20000.00000000000000000000,2019-04-16,14679.61000000000000000000
63068658,2019-03-14,20000.00000000000000000000,2019-04-15,9885.11000000000000000000
63068678,2019-04-17,16022.78000000000000000000,2019-05-27,0E-20
63068778,2019-04-30,15000.00000000000000000000,2019-06-13,15000.0
63068798,2019-11-25,11016.85922500000000000000,2019-11-28,11009.76
63068828,2019-03-15,7699.06000000000000000000,2019-09-13,820898.99
63068918,2019-05-14,1944.94000000000000000000,2019-05-30,5218.82000000000000000000
63068958,2019-03-15,800.00000000000000000000,2019-08-05,77834.87
63069108,2019-03-15,20001.00000000000000000000,2019-05-21,10236.09000000000000000000
63069118,2019-03-15,21000.00000000000000000000,2019-12-05,23234.39
63069258,2019-03-15,20001.00000000000000000000,2019-04-23,298.46000000000000000000
63069278,2019-03-21,20865.00000000000000000000,2019-06-17,30378.06
63069628,2019-03-15,25000.00000000000000000000,2019-04-23,51872.19266637530000000000
63069638,2019-08-09,12000.00000000000000000000,2019-11-15,20938.42
63069768,2019-03-15,20000.00000000000000000000,2019-07-23,47826.88
63069938,2019-03-28,23000.00000000000000000000,2019-10-15,103633.96
63069978,2019-04-29,15050.00000000000000000000,2019-05-29,9790.62000000000000000000
63070178,2019-03-20,30040.00000000000000000000,2019-12-23,41900.84
63070538,2019-12-13,100000.00000000000000000000,2019-12-16,100000.09
63070618,2019-03-15,20001.00000000000000000000,2019-10-21,33935.270000000004
63071138,2019-03-18,20000.09000000000000000000,2019-07-02,44149.740000000005
63071168,2019-03-18,20000.10000000000000000000,2019-12-23,33888.45
63071178,2019-10-25,15000.00000000000000000000,2019-11-05,64241.89
63071228,2019-04-08,17865.00000000000000000000,2019-06-06,27457.55
63071298,2019-03-29,15105.49000000000000000000,2019-06-20,29852.989999999998
63071608,2019-03-25,40000.00000000000000000000,2019-05-10,14894.56000000000000000000
63071638,2019-04-08,11006.00000000000000000000,2019-04-09,2667.80000000000000000000
63071738,2019-04-02,11000.00000000000000000000,2019-07-22,61858.98
63071768,2019-05-10,20000.00000000000000000000,2019-08-02,39457.89
63071918,2019-05-02,36700.00000000000000000000,2019-07-03,77181.83
63072108,2019-03-26,14875.00000000000000000000,2019-12-24,22662.29
63072568,2019-04-02,16216.78000000000000000000,2019-08-23,23643.64
63072668,2019-03-22,20000.00000000000000000000,2019-12-20,92046.2
63072678,2019-04-29,3000.00000000000000000000,2019-09-11,15855.94
63072708,2019-04-01,30000.00000000000000000000,2019-06-19,29203.879999999997
63072798,2019-03-25,10000.00000000000000000000,2019-07-31,8243.76
63072988,2019-03-22,15200.00000000000000000000,2019-12-17,39283.9
63075198,2019-05-14,15875.00000000000000000000,2019-12-16,37896.98
63075278,2019-03-29,2000.00000000000000000000,2019-06-19,28452.28
63075578,2019-03-25,10000.00000000000000000000,2019-08-05,92306.73000000001
63075598,2019-03-25,20000.00000000000000000000,2019-10-17,22648.58
63075858,2019-05-31,9971.07000000000000000000,2019-08-14,5340.28
63076178,2019-04-02,10000.11000000000000000000,2019-11-26,7467.54
63076618,2019-03-27,11000.00000000000000000000,2019-08-22,10991.13
63076688,2019-03-26,98987.19000000000000000000,2019-09-11,312859.77
63076718,2019-03-27,20000.00000000000000000000,2019-09-11,31986.68
63076738,2019-06-17,22000.00000000000000000000,2019-12-03,26232.87
63076868,2019-03-29,6875.00000000000000000000,2019-12-20,102511.03
63076978,2019-05-08,15000.00000000000000000000,2019-09-06,24974.02
63077038,2019-04-02,14875.00000000000000000000,2019-12-02,13730.97
63077058,2019-03-29,19875.03000000000000000000,2019-12-05,21212.31
63077138,2019-04-03,10000.00000000000000000000,2019-09-03,11611.17
63077178,2019-04-29,16000.00000000000000000000,2019-10-11,14027.56
63077188,2019-04-01,10000.00000000000000000000,2019-10-22,13345.9
63077698,2019-07-08,20000.00000000000000000000,2019-11-12,42562.8
63077828,2019-04-08,25000.00000000000000000000,2019-12-03,25376.38
63077858,2019-04-01,13940.00000000000000000000,2019-11-13,26638.5
63078178,2019-04-24,16274.60000000000000000000,2019-05-31,13383.35000000000000000000
63078208,2019-09-25,10000.00000000000000000000,2019-12-16,27159.19
63078708,2019-04-03,19875.00000000000000000000,2019-09-09,45469.8
63078728,2019-03-28,15000.00000000000000000000,2019-07-22,14154.33
63078788,2019-05-08,18000.00000000000000000000,2019-10-28,25879.52
63078868,2019-04-04,20000.00000000000000000000,2019-07-19,74392.95
63079178,2019-05-31,10000.00000000000000000000,2019-09-19,24106.08
63079628,2019-04-03,10000.00000000000000000000,2019-07-26,2745995.0
63079688,2019-06-26,15000.00000000000000000000,2019-11-20,13708.22
63079808,2019-04-09,6000.00000000000000000000,2019-07-16,12702.84
63079818,2019-05-14,17835.00000000000000000000,2019-10-04,28429.62
63079838,2019-05-30,19900.00000000000000000000,2019-11-11,29050.6
63079928,2019-03-28,15940.00000000000000000000,2019-11-05,45094.28
63079968,2019-07-09,10000.00000000000000000000,2019-07-10,10000.0
63080568,2019-04-29,20000.00000000000000000000,2019-07-26,38240.229999999996
63080638,2019-04-09,30000.00000000000000000000,2019-11-20,28041.13
63080908,2019-03-28,15018.97000000000000000000,2019-04-29,8001.13000000000000000000
63080938,2019-04-04,15000.00000000000000000000,2019-11-28,53187.89
63080968,2019-04-02,76000.00000000000000000000,2019-10-09,463001.05
