account_id,cash_in_first_day,asset_first_in
67072128,2019-12-10,10026.16695000000000000000
67075138,2019-12-18,10028.22940000000000000000
67075708,2019-12-16,11100.00000000000000000000
67076688,2019-12-11,10000.00000000000000000000
67077118,2019-12-11,12000.00000000000000000000
67077168,2019-12-18,12190.26000000000000000000
67077638,2019-12-20,10128.15098500000000000000
67077828,2019-12-13,21000.00000000000000000000
67078278,2019-12-12,10025.95536500000000000000
67079058,2019-12-12,10000.99000000000000000000
67079278,2019-12-12,54926.20000000000000000000
67079678,2019-12-16,10022.67674000000000000000
67080928,2019-12-19,10000.00000000000000000000
67081868,2019-12-17,10000.00000000000000000000
67082038,2019-12-19,10001.00000000000000000000
67086168,2019-12-18,10126.50427000000000000000
67087998,2019-12-17,30019.44692000000000000000
67089208,2019-12-16,10022.81876500000000000000
67089928,2019-12-19,10042.74617500000000000000
67092628,2019-12-19,10000.00000000000000000000
67092658,2019-12-18,10000.00000000000000000000
67095968,2019-12-19,39086.73617500000000000000
67096068,2019-12-23,9940.00000000000000000000
67096738,2019-12-20,20.07424000000000000000
67098738,2019-12-19,10000.00000000000000000000
67809308,2019-02-19,12446.00000000000000000000
67809698,2019-10-31,54327.55000000000000000000
67809918,2019-08-07,16275.40000000000000000000
67810088,2019-02-18,20100.00000000000000000000
67810278,2019-03-04,5123.39000000000000000000
67810418,2019-08-19,16877.98000000000000000000
67810458,2019-11-15,3100.05000000000000000000
67810588,2019-07-24,12774.33000000000000000000
67810658,2019-03-01,29016.01000000000000000000
67811608,2019-06-27,30030.58000000000000000000
67812398,2019-02-15,21.36000000000000000000
67812458,2019-03-25,18770.74000000000000000000
67812568,2019-06-05,4702.09000000000000000000
67812678,2019-07-10,30073.87000000000000000000
67813018,2019-08-26,26554.40783000000000000000
67813718,2019-07-02,25427.60000000000000000000
67813888,2019-04-08,61175.74000000000000000000
67815518,2019-06-03,16531.34000000000000000000
67815588,2019-03-08,20300.00000000000000000000
67816798,2019-12-17,14606.29000000000000000000
67817988,2019-07-08,113655.57000000000000000000
67818108,2019-04-30,9838.18000000000000000000
67819208,2019-08-30,16141.83000000000000000000
67821988,2019-06-03,3000.00000000000000000000
67822388,2019-03-21,121997.41749000000000000000
67845058,2019-09-18,14990.00000000000000000000
67845758,2019-07-04,25295.54000000000000000000
67851828,2019-08-27,53507.57000000000000000000
67853118,2019-10-14,99187.44000000000000000000
67853488,2019-03-04,15714.50531000000000000000
67854928,2019-10-16,27649.55000000000000000000
67855718,2019-02-28,20000.01000000000000000000
67855728,2019-09-30,14417.90000000000000000000
67855798,2019-10-23,10000.00000000000000000000
67856058,2019-03-25,668934.97000000000000000000
67856698,2019-08-15,24310.00000000000000000000
67856728,2019-04-17,5500.00000000000000000000
67856978,2019-05-16,15100.00000000000000000000
68002238,2019-12-20,10995.00000000000000000000
68006658,2019-12-23,9991.48000000000000000000
68680209,2019-02-19,20000.00000000000000000000
68831328,2019-06-03,53577.11000000000000000000
68839918,2019-10-25,39408.12779000000000000000
68840078,2019-06-13,14417.30000000000000000000
68840728,2019-03-06,12175.46000000000000000000
68841058,2019-12-11,18864.84000000000000000000
68841098,2019-08-06,19675.88000000000000000000
68841288,2019-12-02,2001.00000000000000000000
68841368,2019-04-29,5923.94000000000000000000
68841408,2019-04-17,58821.05000000000000000000
68842028,2019-03-13,20078.62000000000000000000
68842078,2019-10-25,27922.31000000000000000000
68842218,2019-05-15,62244.49000000000000000000
68842798,2019-02-21,5878.24000000000000000000
68842898,2019-11-15,23043.15000000000000000000
68843158,2019-04-03,55763.01000000000000000000
68843378,2019-03-06,34353.72000000000000000000
68843498,2019-09-30,14435.78000000000000000000
68843798,2019-02-28,20000.01000000000000000000
68844018,2019-02-28,49999.96000000000000000000
68844068,2019-04-17,72923.75707002940200000000
68844788,2019-09-02,3000.00000000000000000000
68844978,2019-07-09,19499.72000000000000000000
68845168,2019-06-10,89769.65432000000000000000
69801028,2019-04-30,2350.00000000000000000000
69802208,2019-04-09,12600.00000000000000000000
69802498,2019-06-17,18653.94000000000000000000
69802568,2019-04-15,83205.62208050000000000000
69802588,2019-04-11,35204.00000000000000000000
69809358,2019-02-27,19550.28928000000000000000
69809458,2019-07-11,13381.94000000000000000000
69809658,2019-12-11,25513.76000000000000000000
69809768,2019-03-08,20100.00000000000000000000
69809968,2019-06-17,18477.47000000000000000000
69810108,2019-03-12,18039.53000000000000000000
69810568,2019-02-12,122303.68000000000000000000
69810578,2019-04-08,15000.00000000000000000000
69810688,2019-07-08,27327.13000000000000000000
69810898,2019-06-17,18414.64000000000000000000
69811288,2019-10-21,355351.61824358256600000000
69811618,2019-02-18,135020.46255157087600000000
69812568,2019-06-03,485.99063759020000000000
69812668,2019-10-07,10005.00000000000000000000
69813468,2019-05-24,9627.52000000000000000000
69813598,2019-04-15,15200.03000000000000000000
69814028,2019-04-17,15000.00000000000000000000
69814328,2019-09-17,12300.00000000000000000000
69814368,2019-07-04,12959.41000000000000000000
69814378,2019-04-17,12000.00000000000000000000
69814428,2019-09-27,17995.00000000000000000000
69814568,2019-06-20,29433.58000000000000000000
69814928,2019-07-08,15000.00000000000000000000
69815118,2019-11-19,49595.26000000000000000000
69815268,2019-09-25,14816.61000000000000000000
69815368,2019-05-14,6500.00000000000000000000
69816458,2019-06-17,17303.33000000000000000000
69816998,2019-03-14,419.77000000000000000000
69817908,2019-05-23,48698.29649500000000000000
69818608,2019-10-21,10000.00000000000000000000
69819978,2019-02-18,22725.37273500000000000000
69820028,2019-02-28,10133.03000000000000000000
69820808,2019-04-29,15100.00000000000000000000
69821378,2019-03-19,72583.89000000000000000000
69822618,2019-11-04,9600.00000000000000000000
69823068,2019-02-04,10020.20000000000000000000
69824098,2019-02-08,20100.00000000000000000000
69824278,2019-02-12,2757.21000000000000000000
69824728,2019-07-08,13201.59000000000000000000
69824958,2019-07-10,67156.93000000000000000000
69825288,2019-09-26,11107.73000000000000000000
69825698,2019-04-17,15000.00000000000000000000
69825908,2019-02-15,32247.81000000000000000000
69826368,2019-05-28,1000.00000000000000000000
69826618,2019-04-17,12000.00000000000000000000
69826628,2019-05-14,15050.00000000000000000000
69827218,2019-04-23,23875.00000000000000000000
69827228,2019-04-15,10130.30000000000000000000
69827288,2019-10-18,24284.19000000000000000000
69827318,2019-10-30,10000.00000000000000000000
69827758,2019-02-15,20885.00000000000000000000
69827968,2019-02-12,15000.00000000000000000000
69828108,2019-02-14,3093.36000000000000000000
69828188,2019-03-04,21405.98000000000000000000
69828458,2019-06-03,13887.77000000000000000000
69828528,2019-09-16,3000.00000000000000000000
69828558,2019-09-16,3000.00000000000000000000
69828588,2019-02-15,100000.00000000000000000000
69828598,2019-02-19,30000.00000000000000000000
69828728,2019-08-20,0E-20
69828788,2019-09-16,3000.00000000000000000000
69828818,2019-09-16,3000.00000000000000000000
69828828,2019-09-16,3000.00000000000000000000
69828858,2019-09-16,3000.00000000000000000000
69828888,2019-12-02,28566.42000000000000000000
69829188,2019-09-16,3000.00000000000000000000
69829558,2019-03-19,15050.00000000000000000000
69829628,2019-06-03,40236.12000000000000000000
69830188,2019-10-02,5000.30000000000000000000
69830218,2019-05-17,21796.08000000000000000000
69830228,2019-02-18,4.48070000000000000000
69830718,2019-03-04,57946.74000000000000000000
69830858,2019-04-08,10940.00000000000000000000
69830918,2019-04-09,4812.95000000000000000000
69831178,2019-03-01,12411.47000000000000000000
69832828,2019-04-24,19875.00000000000000000000
69833218,2019-07-12,23951.90000000000000000000
69834528,2019-11-05,56388.84000000000000000000
69835198,2019-07-15,10000.00000000000000000000
69835458,2019-04-03,106722.76859000000000000000
69836128,2019-06-14,8183.30000000000000000000
69836208,2019-11-05,32556.34000000000000000000
69836318,2019-03-08,20100.00000000000000000000
69836578,2019-03-19,54528.80000000000000000000
69836668,2019-05-29,41652.95000000000000000000
69836808,2019-10-04,33908.46000000000000000000
69836908,2019-05-15,15000.00000000000000000000
69836968,2019-09-16,3000.00000000000000000000
69837288,2019-10-22,16607.74000000000000000000
69837818,2019-05-10,31314.90000000000000000000
69837908,2019-09-18,10777.91000000000000000000
69838258,2019-05-20,2289.00000000000000000000
69838318,2019-02-13,20075.00000000000000000000
69838518,2019-10-22,63248.99000000000000000000
69838678,2019-02-21,63407.18000000000000000000
69839168,2019-04-25,15035.00000000000000000000
69839678,2019-06-11,10000.00000000000000000000
69840508,2019-12-19,10000.11000000000000000000
69841578,2019-09-09,30718.65000000000000000000
69841598,2019-05-27,10000.00000000000000000000
69841658,2019-02-01,27929.34000000000000000000
69841958,2019-03-07,19240.67000000000000000000
69842198,2019-03-20,20835.00000000000000000000
69842208,2019-02-19,19940.00000000000000000000
69842398,2019-02-26,20940.00000000000000000000
69842428,2019-11-04,10031.44441500000000000000
69842758,2019-05-15,19000.00000000000000000000
69843018,2019-12-04,11519.83899500000000000000
69843418,2019-02-18,20940.00000000000000000000
69843758,2019-04-24,19800.00000000000000000000
69844068,2019-04-01,29353.64000000000000000000
69844108,2019-06-04,15.00000000000000000000
69844118,2019-02-18,41000.00000000000000000000
69844798,2019-05-22,17000.00000000000000000000
69845278,2019-03-28,20949.52000000000000000000
69845458,2019-02-27,5843.37000000000000000000
69845618,2019-04-09,16000.00000000000000000000
69845988,2019-03-08,21000.00000000000000000000
69846068,2019-12-13,4227.88000000000000000000
69846888,2019-03-14,20100.00000000000000000000
69847108,2019-03-04,22745.74000000000000000000
69847188,2019-11-06,46212.75000000000000000000
69847898,2019-05-15,15000.00000000000000000000
69848688,2019-05-31,19771.13000000000000000000
69848758,2019-11-14,10100.00000000000000000000
69848828,2019-10-23,10000.00000000000000000000
69849208,2019-03-28,16940.00000000000000000000
69849428,2019-07-22,30000.00000000000000000000
69850408,2019-03-01,19083.39000000000000000000
69850418,2019-06-18,985.00000000000000000000
69850478,2019-06-17,17271.82000000000000000000
69851118,2019-02-12,20002.00000000000000000000
69851428,2019-10-24,9000.00000000000000000000
69851608,2019-10-15,10000.00000000000000000000
69851718,2019-10-30,29000.00000000000000000000
69852028,2019-02-25,19940.00000000000000000000
69852068,2019-02-19,13560.20000000000000000000
69852128,2019-02-20,5556.99000000000000000000
69852178,2019-05-30,12775.67000000000000000000
69852608,2019-05-07,15500.00000000000000000000
69852688,2019-02-18,15870.16000000000000000000
69852708,2019-12-02,14496.97000000000000000000
69853288,2019-06-18,11297.60000000000000000000
69853488,2019-12-20,2200.00000000000000000000
69853518,2019-06-04,41251.46000000000000000000
69853618,2019-05-07,23120.00000000000000000000
69853688,2019-08-07,15000.00000000000000000000
69854228,2019-04-17,11000.00000000000000000000
69855308,2019-07-08,15271.88000000000000000000
69855618,2019-06-11,19635.85000000000000000000
69855718,2019-05-06,15200.00000000000000000000
69855818,2019-10-25,7000.00000000000000000000
69856008,2019-06-05,19600.00000000000000000000
69856068,2019-08-13,30000.00000000000000000000
69856158,2019-04-23,29940.00000000000000000000
69857108,2019-11-01,42871.48000000000000000000
69857778,2019-05-08,15500.00000000000000000000
69858358,2019-05-08,20010.00000000000000000000
69859658,2019-03-08,49940.00000000000000000000
69859828,2019-05-14,15000.02000000000000000000
69859918,2019-08-09,2496.00000000000000000000
69860608,2019-05-14,15000.00000000000000000000
69860618,2019-03-28,15485.00000000000000000000
69861468,2019-11-12,10014.84202000000000000000
69861668,2019-03-05,20126.64000000000000000000
69861888,2019-08-30,2400.00000000000000000000
69862488,2019-07-05,10855.72000000000000000000
69862868,2019-11-06,10297.45000000000000000000
69862888,2019-09-16,25067.17000000000000000000
69863388,2019-05-20,9500.00000000000000000000
69864398,2019-11-06,31365.90000000000000000000
69864818,2019-02-15,20384.95000000000000000000
69864858,2019-02-26,9999.93000000000000000000
69865688,2019-07-24,10000.00000000000000000000
69866508,2019-07-03,9067.64000000000000000000
69868088,2019-04-15,10.00000000000000000000
69868398,2019-03-11,20000.00000000000000000000
69868828,2019-06-18,17291.66420500000000000000
69868998,2019-09-19,16375.13000000000000000000
69869008,2019-02-11,3060.61000000000000000000
69869078,2019-03-11,20115.00000000000000000000
69869198,2019-09-27,47436.93000000000000000000
69869218,2019-02-27,24940.00000000000000000000
69869408,2019-02-22,14568.41000000000000000000
69869428,2019-03-15,20000.00000000000000000000
69869688,2019-11-25,21191.71000000000000000000
69869898,2019-05-14,15035.00000000000000000000
69869998,2019-12-03,19020.07424000000000000000
69870718,2019-05-08,16000.00000000000000000000
69870888,2019-04-17,10000.00000000000000000000
69871108,2019-04-04,19000.00000000000000000000
69871508,2019-10-25,48165.28798500000000000000
69871518,2019-03-12,19302.18000000000000000000
69872168,2019-04-10,19742.02000000000000000000
69872398,2019-08-09,82945.78000000000000000000
69872998,2019-10-28,0E-20
69873168,2019-10-24,12000.00000000000000000000
69873278,2019-10-21,10000.00000000000000000000
69873618,2019-02-22,22940.00000000000000000000
69873628,2019-06-28,9729.95000000000000000000
69873768,2019-04-30,10174.97000000000000000000
69873778,2019-09-19,4650.00000000000000000000
69873808,2019-07-05,17281.53000000000000000000
69874008,2019-07-09,10000.00000000000000000000
69874028,2019-12-20,26.42585500000000000000
69874398,2019-05-07,20000.00000000000000000000
69876458,2019-05-28,13380.44000000000000000000
69876818,2019-06-19,17961.69000000000000000000
69878088,2019-02-12,3540.42429225332200000000
69878718,2019-05-10,10000.00000000000000000000
69878868,2019-11-11,29377.77000000000000000000
69879508,2019-11-27,22453.14000000000000000000
69880858,2019-03-07,169781.15000000000000000000
69881018,2019-03-08,33335.52000000000000000000
69883188,2019-02-12,25861.12000000000000000000
69884518,2019-11-21,25216.76701500000000000000
69884688,2019-11-18,4751.23000000000000000000
69884808,2019-03-01,19093.36000000000000000000
69884888,2019-09-11,35423.33000000000000000000
69884998,2019-11-06,6695.00000000000000000000
69885298,2019-10-18,18279.29000000000000000000
69885418,2019-12-18,28942.18000000000000000000
69885458,2019-03-11,10899.25605000000000000000
69885668,2019-05-21,53025.10000000000000000000
69885678,2019-04-17,22298.99000000000000000000
69886328,2019-06-18,53873.12000000000000000000
69886568,2019-11-19,9350.00000000000000000000
69886618,2019-08-08,10050.66000000000000000000
69886708,2019-07-02,7850.05000000000000000000
69886898,2019-03-18,25038.14000000000000000000
69886998,2019-04-16,25254.86000000000000000000
69887058,2019-06-05,4991.94000000000000000000
69887158,2019-07-05,5000.04000000000000000000
69887798,2019-07-08,38986.92000000000000000000
69887898,2019-07-31,10114.48000000000000000000
69888078,2019-04-08,13229.00000000000000000000
69888468,2019-07-08,13116.61000000000000000000
69889408,2019-04-08,120090.00000000000000000000
69889468,2019-02-25,40176.78781500000000000000
69889868,2019-09-23,11000.00000000000000000000
69889918,2019-09-23,11000.00000000000000000000
69890058,2019-07-02,18047.91000000000000000000
69890108,2019-05-09,15000.00000000000000000000
69890258,2019-08-26,19977.34000000000000000000
69890518,2019-06-14,36554.68000000000000000000
69890528,2019-05-08,33430.71000000000000000000
69890608,2019-04-08,1273.19000000000000000000
69890808,2019-02-18,45.86000000000000000000
69890858,2019-02-11,38487.49000000000000000000
69890928,2019-06-17,17290.91000000000000000000
69891618,2019-03-04,2629.07000000000000000000
69891858,2019-02-27,4662.74000000000000000000
69891988,2019-07-09,17618.17000000000000000000
69892228,2019-06-19,25402.76000000000000000000
69892828,2019-02-14,16173.57000000000000000000
69893178,2019-02-22,20100.00000000000000000000
69893333,2019-05-10,2046551.23000000000000000000
69895618,2019-04-03,15600.00000000000000000000
69895688,2019-03-20,29200.00000000000000000000
69895718,2019-07-08,100025.37000000000000000000
69895728,2019-02-21,23435.01000000000000000000
69895898,2019-10-08,39890.45000000000000000000
69895978,2019-06-25,15500.00000000000000000000
69896058,2019-02-14,21000.00000000000000000000
69896178,2019-02-19,99641.53000000000000000000
69896528,2019-12-16,21322.95000000000000000000
69896658,2019-02-18,13431.02000000000000000000
69896758,2019-12-18,31936.73000000000000000000
69897588,2019-02-18,15563.37000000000000000000
69897638,2019-02-15,6604.52000000000000000000
69898218,2019-03-18,6176.32000000000000000000
69898558,2019-02-26,25087.29000000000000000000
69898568,2019-04-26,10000.00000000000000000000
69898728,2019-02-28,10440.00000000000000000000
69898788,2019-06-21,20100.00000000000000000000
69898808,2019-03-13,1535.25000000000000000000
72788881,2019-08-30,1960376.09781000000000000000
77661168,2019-07-10,10400.00000000000000000000
83858385,2019-07-10,20509.05000000000000000000
88636695,2019-07-10,43700.00000000000000000000
88881129,2019-03-08,23473.92762962270000000000
88888881,2019-03-22,145483225.39649645735600000000
89318150,2019-04-29,15200.00000000000000000000
90788881,2019-10-21,3197.34234750580000000000
90788888,2019-06-13,25545.33296500000000000000
91223681,2019-05-02,10000.00000000000000000000
91499798,2019-04-15,49568.28000000000000000000
93287320,2019-05-07,10000.00000000000000000000
