account_id,cash_in_first_day,asset_first_out
65018988,2019-06-18,0E-20
65018998,2019-12-23,23053.48000000000000000000
65019058,2019-12-05,0E-20
65019128,2019-09-13,0E-20
65019138,2019-06-10,7878.48000000000000000000
65019268,2019-11-29,14386.66000000000000000000
65019538,2019-05-30,0E-20
65019568,2019-12-10,74866.02000000000000000000
65019628,2019-05-17,7060.65000000000000000000
65019718,2019-07-18,15608.20000000000000000000
65019758,2019-07-22,12408.56000000000000000000
65019868,2019-10-23,0E-20
65019978,2019-08-15,0E-20
65019988,2019-12-17,10164.66000000000000000000
65020008,2019-12-13,57192.61000000000000000000
65020018,2019-05-14,18000.08000000000000000000
65020058,2019-06-13,0E-20
65020138,2019-07-10,11641.85000000000000000000
65020218,2019-06-12,9312.87000000000000000000
65020258,2019-10-21,0E-20
65020528,2019-11-29,57701.67775000000000000000
65020678,2019-06-13,0E-20
65020718,2019-08-05,0E-20
65020778,2019-10-31,17705.71000000000000000000
65020898,2019-07-15,14440.16000000000000000000
65021068,2019-08-19,0E-20
65021138,2019-08-21,0E-20
65021198,2019-06-13,0E-20
65021278,2019-08-02,0E-20
65021578,2019-06-25,10080.55000000000000000000
65021678,2019-07-05,85301.62000000000000000000
65021708,2019-06-14,0E-20
65021858,2019-12-24,20028.75632980000000000000
65021868,2019-11-29,17317.45000000000000000000
65021898,2019-11-18,39906.88000000000000000000
65021908,2019-06-17,46382.03000000000000000000
65022158,2019-11-18,28548.50000000000000000000
65022178,2019-10-28,31267.38008000000000000000
65022268,2019-11-27,91747.36000000000000000000
65022598,2019-06-27,10000.00000000000000000000
65022618,2019-09-25,17695.24000000000000000000
65022668,2019-12-23,20038.61000000000000000000
65022758,2019-06-19,0E-20
65022828,2019-11-12,5519.11000000000000000000
65022868,2019-12-12,76872.19000000000000000000
65022888,2019-12-04,22677.63000000000000000000
65022938,2019-07-17,16831.08000000000000000000
65022958,2019-06-28,10181.91000000000000000000
65022968,2019-11-04,22129.74000000000000000000
65025018,2019-10-17,9835.54000000000000000000
65025158,2019-07-10,14800.60000000000000000000
65025208,2019-06-14,11863.59000000000000000000
65025228,2019-08-06,12124.58000000000000000000
65025298,2019-09-05,0E-20
65025718,2019-09-12,5302.87000000000000000000
65025758,2019-07-17,14797.52000000000000000000
65025818,2019-10-16,15034.03000000000000000000
65025858,2019-06-14,25434.48000000000000000000
65025868,2019-07-15,7107.52000000000000000000
65025918,2019-12-12,38253.13000000000000000000
65026008,2019-09-12,19721.25000000000000000000
65026018,2019-12-20,14995.31000000000000000000
65026028,2019-12-20,12073.81000000000000000000
65026068,2019-06-14,0E-20
65026158,2019-06-26,0E-20
65026188,2019-08-07,0E-20
65026198,2019-06-14,0E-20
65026208,2019-07-16,14489.28000000000000000000
65026218,2019-06-25,27545.73000000000000000000
65026268,2019-06-14,0E-20
65026288,2019-05-20,12972.33000000000000000000
65026298,2019-06-24,0E-20
65026518,2019-05-17,198695.83070000000000000000
65026728,2019-09-04,0E-20
65026768,2019-06-10,0E-20
65026788,2019-05-20,8328.99916000000000000000
65026808,2019-09-25,11584.43000000000000000000
65026828,2019-09-10,0E-20
65026868,2019-07-18,12986.11000000000000000000
65026898,2019-10-23,28540.53000000000000000000
65026908,2019-06-17,3832.00000000000000000000
65026918,2019-06-10,10118.08000000000000000000
65026928,2019-07-22,234497.14000000000000000000
65026958,2019-08-23,46199.02000000000000000000
65026998,2019-07-02,0E-20
65027098,2019-07-29,4854.38000000000000000000
65027138,2019-06-10,7524.97000000000000000000
65027178,2019-11-12,33360.82000000000000000000
65027208,2019-09-20,20097.61000000000000000000
65027278,2019-12-23,14125.74000000000000000000
65027298,2019-10-23,24206.56000000000000000000
65027578,2019-11-20,0E-20
65027678,2019-10-14,41835.83000000000000000000
65027698,2019-06-14,14120.00000000000000000000
65027798,2019-06-25,23558.59000000000000000000
65028038,2019-07-04,0E-20
65028058,2019-06-17,35408.73000000000000000000
65028078,2019-07-03,5052.28000000000000000000
65028108,2019-10-17,19957.98000000000000000000
65028198,2019-06-13,10768.70100500000000000000
65028508,2019-09-12,0E-20
65028668,2019-06-10,0E-20
65028988,2019-06-27,11629.16000000000000000000
65029018,2019-09-18,16437.90000000000000000000
65029268,2019-10-21,14520.86000000000000000000
65029758,2019-10-24,47023.08000000000000000000
65029778,2019-09-12,0E-20
65029818,2019-11-08,17276.46000000000000000000
65029898,2019-10-21,14897.88000000000000000000
65029958,2019-06-17,0E-20
65050078,2019-07-22,15000.52000000000000000000
65050288,2019-12-17,167953.00000000000000000000
65052508,2019-07-02,10895.27000000000000000000
65052638,2019-10-24,15234.43000000000000000000
65052678,2019-07-09,23367.21814000000000000000
65052728,2019-09-30,10780.80000000000000000000
65052768,2019-12-02,41748.24000000000000000000
65052918,2019-06-12,1170015.25000000000000000000
65055018,2019-10-16,36500.52000000000000000000
65055058,2019-09-23,15736.83000000000000000000
65055088,2019-08-23,0E-20
65055118,2019-08-22,0E-20
65055138,2019-07-30,0E-20
65055158,2019-05-16,0E-20
65055268,2019-06-20,0E-20
65055538,2019-06-17,2000.00000000000000000000
65056168,2019-09-17,25039.48000000000000000000
65056198,2019-07-05,26240.96000000000000000000
65056518,2019-08-20,6870.00000000000000000000
65056628,2019-12-10,28891.19488000000000000000
65056708,2019-06-14,3210.00000000000000000000
65056728,2019-06-28,4855.52720500000000000000
65057208,2019-08-22,33005.84000000000000000000
65057228,2019-11-28,11822.37000000000000000000
65057258,2019-07-12,42064.37000000000000000000
65057278,2019-07-17,81681.37000000000000000000
65057298,2019-10-04,28117.78000000000000000000
65058018,2019-06-25,44669.48000000000000000000
65058058,2019-08-06,42926.88404000000000000000
65058128,2019-12-02,20437.72000000000000000000
65058628,2019-10-03,15254.21000000000000000000
65058728,2019-11-01,24594.09266500000000000000
65058968,2019-07-18,14952.36000000000000000000
65059268,2019-07-03,0E-20
65059288,2019-12-02,280917.36684000000000000000
65059508,2019-10-23,34486.17000000000000000000
65059558,2019-07-02,5732.60000000000000000000
65059908,2019-11-21,18689.02000000000000000000
65060258,2019-08-21,9446.30321500000000000000
65060528,2019-12-10,3191.85000000000000000000
65060678,2019-06-03,0E-20
65060718,2019-07-30,19013.45000000000000000000
65060738,2019-11-14,0E-20
65060818,2019-12-20,16020.61000000000000000000
65072518,2019-07-19,13376.71000000000000000000
65072808,2019-07-02,8177.54000000000000000000
65075038,2019-07-12,6538.05000000000000000000
65075608,2019-12-16,22532.62000000000000000000
65075728,2019-07-25,16012.41000000000000000000
65075858,2019-07-02,0E-20
65075898,2019-08-07,72240.00000000000000000000
65075998,2019-08-05,0E-20
65076168,2019-08-07,9671.48000000000000000000
65076728,2019-06-17,47280.00000000000000000000
65077118,2019-08-05,40005.08000000000000000000
65077158,2019-06-03,180000.08000000000000000000
65077238,2019-10-28,5190.46000000000000000000
65080158,2019-06-25,67365.62000000000000000000
65081878,2019-06-19,28557.11000000000000000000
65082258,2019-07-25,17113.38000000000000000000
65082578,2019-12-09,16746.42000000000000000000
65082658,2019-06-20,0E-20
65082738,2019-07-16,13648.55000000000000000000
65085058,2019-07-29,18.13276500000000000000
65085098,2019-07-29,57932.19000000000000000000
65085198,2019-07-18,-0.95090000000000000000
65085628,2019-07-04,1700.00000000000000000000
65086738,2019-08-01,858106.45000000000000000000
65086778,2019-09-17,5000.00000000000000000000
65087138,2019-08-12,9743.86000000000000000000
65088638,2019-11-22,18852.77000000000000000000
65088918,2019-12-23,23382.84000000000000000000
65089028,2019-09-26,0E-20
65089158,2019-07-02,11715.18000000000000000000
65089218,2019-06-04,11500.00000000000000000000
65089578,2019-06-14,20647.06000000000000000000
65089628,2019-12-18,39359.16000000000000000000
65089728,2019-07-16,8813.13000000000000000000
65889998,2019-07-08,8596.93000000000000000000
65897368,2019-03-28,0E-20
66008058,2019-08-12,0E-20
66008198,2019-07-29,0E-20
66008638,2019-08-14,0E-20
66008688,2019-09-02,24312.04000000000000000000
66009588,2019-07-16,61334.84000000000000000000
66009608,2019-09-04,20000.00000000000000000000
66009758,2019-07-08,15779.76000000000000000000
66009858,2019-07-08,52251.96000000000000000000
66010078,2019-12-23,18826.02000000000000000000
66016728,2019-08-21,43188.39000000000000000000
66017208,2019-10-22,0E-20
66017638,2019-08-20,0E-20
66017888,2019-08-13,15068.00000000000000000000
66017908,2019-07-12,19575.67000000000000000000
66017988,2019-07-05,5320.00000000000000000000
66018018,2019-07-23,28196.57000000000000000000
66018078,2019-06-27,20485.02000000000000000000
66018238,2019-07-23,129838.29000000000000000000
66018708,2019-08-15,0E-20
66018778,2019-10-17,18814.16000000000000000000
66018818,2019-09-26,19256.15000000000000000000
66018868,2019-06-17,5500.00000000000000000000
66019518,2019-06-18,0E-20
66019558,2019-07-08,81024.70000000000000000000
66019638,2019-11-08,0E-20
66019698,2019-08-08,0E-20
66019708,2019-09-12,10307.50000000000000000000
66019718,2019-08-27,6674.97000000000000000000
66019728,2019-08-12,23899.89000000000000000000
66019818,2019-06-25,15960.24000000000000000000
66019918,2019-12-10,21182.64559500000000000000
66020008,2019-07-24,20520.67000000000000000000
66020078,2019-12-19,20900.28000000000000000000
66020088,2019-12-23,10766.32000000000000000000
66020128,2019-08-14,7394.50000000000000000000
66020158,2019-08-23,0E-20
66020238,2019-12-23,10176.04000000000000000000
66020638,2019-07-08,20518.45000000000000000000
66020658,2019-08-15,0E-20
66020678,2019-11-28,9799.45000000000000000000
66020698,2019-06-27,0E-20
66020818,2019-12-23,8782.53000000000000000000
66020858,2019-06-13,5428.83738079080000000000
66020928,2019-07-15,10772.38000000000000000000
66020968,2019-07-12,38505.78000000000000000000
66021058,2019-07-10,-0.01000000000000000000
66021118,2019-07-16,0E-20
66021178,2019-07-10,123971.37000000000000000000
66021228,2019-07-29,24306.75649500000000000000
66021278,2019-10-17,8681.77000000000000000000
66021578,2019-07-15,4747.37000000000000000000
66021598,2019-10-11,29293.74000000000000000000
66021628,2019-06-27,23619.57000000000000000000
66021638,2019-07-03,15197.97000000000000000000
66021668,2019-07-19,0E-20
66021688,2019-09-26,13074.76000000000000000000
66021728,2019-08-23,0E-20
66021788,2019-08-30,0E-20
66021868,2019-07-18,0E-20
66021908,2019-07-31,0E-20
66022028,2019-07-10,0E-20
66022128,2019-10-17,23964.92000000000000000000
66022188,2019-07-19,4985.00000000000000000000
66022288,2019-08-22,4029.07000000000000000000
66022528,2019-07-16,8195.18000000000000000000
66022588,2019-11-18,9420.00000000000000000000
66022938,2019-07-18,11990.30000000000000000000
66022968,2019-12-24,20173.56179000000000000000
66025008,2019-07-30,6225.96000000000000000000
66025188,2019-09-10,17992.50000000000000000000
66025218,2019-09-25,10000.26000000000000000000
66025228,2019-09-24,13848.75000000000000000000
66025268,2019-07-25,162400.98000000000000000000
66025558,2019-07-23,7800.00000000000000000000
66025578,2019-12-20,31547.37000000000000000000
66025798,2019-10-24,16864.37000000000000000000
66025838,2019-11-11,18407.28000000000000000000
66026178,2019-07-30,4782.85000000000000000000
66026258,2019-08-21,185.88000000000000000000
66026538,2019-12-04,5014.68000000000000000000
66026558,2019-10-17,3705.37000000000000000000
66026598,2019-10-24,29572.77000000000000000000
66026608,2019-07-24,15046.50000000000000000000
66026688,2019-10-14,0E-20
66026808,2019-12-23,17010.85000000000000000000
66026818,2019-08-02,28575.29000000000000000000
66026868,2019-08-26,0E-20
66027008,2019-08-02,0E-20
66027058,2019-08-16,4960.00000000000000000000
66027168,2019-10-23,30660.56000000000000000000
66027258,2019-07-10,7367.25000000000000000000
66027688,2019-09-03,0E-20
66027698,2019-07-31,20507.24763000000000000000
66027768,2019-08-20,0E-20
66028178,2019-08-12,15603.70000000000000000000
66028238,2019-08-09,0E-20
66028558,2019-11-13,27142.09000000000000000000
66028568,2019-10-17,205464.41000000000000000000
66028638,2019-07-24,20667.66291500000000000000
66028678,2019-08-02,11148.43000000000000000000
66028768,2019-08-06,15000.29000000000000000000
66028798,2019-12-17,12828.00000000000000000000
66028828,2019-10-10,32789.10000000000000000000
66028918,2019-10-11,93588.95000000000000000000
66029008,2019-08-28,0E-20
66029018,2019-08-22,21702.24000000000000000000
66029028,2019-08-21,7440.49000000000000000000
66029088,2019-07-22,1740.00000000000000000000
66029118,2019-06-20,2000.00000000000000000000
66029268,2019-06-25,0E-20
66029288,2019-10-22,9975.00000000000000000000
66029298,2019-10-28,0E-20
66029608,2019-07-15,4747.37000000000000000000
66029628,2019-07-23,0E-20
66029768,2019-06-19,24500.00000000000000000000
66029928,2019-12-16,16537.08000000000000000000
66029938,2019-08-19,0E-20
66029958,2019-10-28,17965.00000000000000000000
66050018,2019-08-16,13107.32000000000000000000
66050028,2019-08-08,0E-20
66050038,2019-12-03,11162.65000000000000000000
66050228,2019-12-10,14762.16000000000000000000
66050258,2019-11-19,20298.57000000000000000000
66050278,2019-10-23,17915.24781287686400000000
66050528,2019-10-28,20314.92000000000000000000
66050608,2019-07-24,10048.75000000000000000000
66050638,2019-07-16,9096.98000000000000000000
66050688,2019-08-02,9718.36000000000000000000
66050778,2019-12-19,49683.60000000000000000000
66050838,2019-11-15,9574.97000000000000000000
66051038,2019-12-12,32408.89000000000000000000
66051088,2019-07-19,9816.96000000000000000000
66051118,2019-08-20,0E-20
66051218,2019-10-28,20969.13000000000000000000
66051258,2019-10-16,21413.31000000000000000000
66051288,2019-10-24,10484.70000000000000000000
66051658,2019-07-16,30451.98000000000000000000
66051668,2019-09-02,12838.02000000000000000000
66051708,2019-08-05,17983.57065500000000000000
66051768,2019-09-26,19755.25000000000000000000
66051838,2019-11-25,0E-20
66051918,2019-08-14,0E-20
66051958,2019-08-30,0E-20
66052018,2019-11-20,0E-20
66052168,2019-12-19,43479.83000000000000000000
66052218,2019-09-19,14277.89000000000000000000
66052228,2019-07-29,0E-20
66052578,2019-08-20,0E-20
66052718,2019-08-12,14407.91000000000000000000
66052788,2019-12-19,18672.62000000000000000000
66052908,2019-10-23,26535.00000000000000000000
66052978,2019-07-22,24592.89000000000000000000
66052998,2019-12-10,27870.55000000000000000000
66055038,2019-11-11,4942.43000000000000000000
66055208,2019-10-18,43766.80789000000000000000
66055988,2019-11-18,17617.22000000000000000000
66058018,2019-08-28,0E-20
66058078,2019-10-14,2553.30000000000000000000
66060108,2019-07-08,15388.17000000000000000000
66060728,2019-10-21,19461.45000000000000000000
66060788,2019-11-06,17247.18000000000000000000
66061228,2019-10-03,13094.98000000000000000000
66061238,2019-10-04,14157.16000000000000000000
66061288,2019-12-16,7109.63000000000000000000
66061508,2019-12-23,36987.16000000000000000000
66061568,2019-09-02,51282.83138500000000000000
66061608,2019-11-06,178872.36407000000000000000
66061708,2019-09-17,14062.67000000000000000000
66061728,2019-08-16,0E-20
66061778,2019-07-11,4963.10000000000000000000
66061818,2019-11-06,23739.90000000000000000000
66061878,2019-10-08,0E-20
66061888,2019-10-24,19960.41000000000000000000
66061978,2019-11-25,8003.02000000000000000000
66062098,2019-07-18,0E-20
66062128,2019-07-12,20000.00000000000000000000
66062168,2019-07-29,0E-20
66062288,2019-07-16,17572.69000000000000000000
66062618,2019-07-08,16669.78000000000000000000
66062638,2019-10-31,17691.52000000000000000000
66065188,2019-07-30,37022.15000000000000000000
66065208,2019-10-02,29547.05000000000000000000
66066128,2019-08-07,0E-20
66066138,2019-09-12,2888.61000000000000000000
66066158,2019-07-30,0E-20
66066178,2019-10-28,43995.09000000000000000000
66066188,2019-10-18,22288.45000000000000000000
66066218,2019-10-25,21713.14000000000000000000
66066298,2019-10-22,36538.72000000000000000000
66066518,2019-08-12,0E-20
66066558,2019-10-24,0E-20
66066568,2019-08-02,9719.01000000000000000000
66066588,2019-07-30,0E-20
66066598,2019-07-26,25795.11221500000000000000
66066628,2019-08-29,0E-20
66066768,2019-12-16,11346.09000000000000000000
66066778,2019-07-23,15000.00000000000000000000
66066888,2019-12-10,41767.11000000000000000000
66066928,2019-08-13,10085.43000000000000000000
66066968,2019-12-16,17590.59000000000000000000
66067108,2019-07-08,0E-20
66067138,2019-08-30,4949.31000000000000000000
66067168,2019-11-12,210051.22000000000000000000
66067218,2019-12-02,8187.20000000000000000000
66067658,2019-07-26,105287.42000000000000000000
66067668,2019-10-17,15502.64000000000000000000
66068018,2019-11-28,20402.63000000000000000000
66068038,2019-07-22,4956.08000000000000000000
66068158,2019-07-04,5000.00000000000000000000
66068168,2019-07-29,10435.29000000000000000000
66068178,2019-07-22,0E-20
66068198,2019-08-02,0E-20
66068518,2019-09-06,18900.00000000000000000000
66068588,2019-10-28,17711.66000000000000000000
66068688,2019-11-29,4199.26000000000000000000
66068778,2019-07-08,0E-20
66068808,2019-08-02,40375.02000000000000000000
66068818,2019-07-08,14104.00000000000000000000
66068828,2019-09-16,12575.84000000000000000000
66068908,2019-07-11,3495.18000000000000000000
66068938,2019-12-17,67752.48406000000000000000
66069018,2019-12-20,12129.43000000000000000000
66069038,2019-12-13,17556.16000000000000000000
66069068,2019-07-23,2.04000000000000000000
66069168,2019-08-13,9970.73000000000000000000
66069228,2019-08-30,0E-20
66069278,2019-08-19,0E-20
66069288,2019-10-15,14590.51000000000000000000
66069298,2019-07-08,0E-20
66069538,2019-07-12,6997.46000000000000000000
66069598,2019-12-20,12111.57000000000000000000
66069638,2019-08-02,0E-20
66069678,2019-12-04,8028.86000000000000000000
66069698,2019-08-01,0E-20
66069728,2019-12-04,25188.33000000000000000000
66069738,2019-11-07,8322.58000000000000000000
66069768,2019-07-11,5880.00000000000000000000
66069868,2019-07-29,0E-20
66069918,2019-11-18,26687.48000000000000000000
66069958,2019-11-04,55534.13615000000000000000
66069978,2019-09-20,14378.90000000000000000000
66070028,2019-12-12,-33.75000000000000000000
66070068,2019-07-18,0E-20
66070078,2019-08-26,1660.00000000000000000000
66070198,2019-11-15,19840.42000000000000000000
66070218,2019-07-23,16004.50000000000000000000
66070298,2019-10-22,10482.90000000000000000000
66070518,2019-07-29,0E-20
66070558,2019-07-22,20000.00000000000000000000
66070668,2019-08-08,0E-20
66070678,2019-12-24,13101.58000000000000000000
66070698,2019-07-11,0E-20
66070968,2019-07-04,9000.00000000000000000000
66070978,2019-07-19,3128.37000000000000000000
66071128,2019-09-19,71247.54871000000000000000
66071218,2019-12-19,196512.63000000000000000000
66071258,2019-12-23,17834.30000000000000000000
66071268,2019-07-18,0E-20
66071288,2019-07-08,19500.00000000000000000000
66071518,2019-10-22,81549.40000000000000000000
66071528,2019-08-07,5010.94000000000000000000
66071578,2019-12-17,19312.52000000000000000000
66071678,2019-08-15,10080.62000000000000000000
66071868,2019-07-17,1.17000000000000000000
66071938,2019-08-02,0E-20
66072078,2019-10-18,21903.48000000000000000000
66072258,2019-11-11,30656.00000000000000000000
66072268,2019-08-27,0E-20
66072528,2019-09-20,9960.94225424352000000000
66072588,2019-11-04,12229.44000000000000000000
66072628,2019-08-02,0E-20
66072638,2019-09-13,0E-20
66072658,2019-10-18,26243.53000000000000000000
66072718,2019-11-15,5289.02000000000000000000
66072728,2019-11-15,15045.45000000000000000000
66072758,2019-10-21,16068.83000000000000000000
66072788,2019-07-08,0E-20
66072808,2019-07-10,4752.37000000000000000000
66072878,2019-11-01,15344.57000000000000000000
66072958,2019-08-02,9052.86000000000000000000
66072978,2019-07-16,15436.64000000000000000000
66072988,2019-10-25,20927.17000000000000000000
66075038,2019-10-29,0E-20
66075058,2019-10-24,19881.51000000000000000000
66075118,2019-11-15,14630.20000000000000000000
66075208,2019-07-10,701.00000000000000000000
66075218,2019-11-13,90.08000000000000000000
66075228,2019-07-31,0E-20
66075298,2019-07-18,0E-20
66075638,2019-10-31,0E-20
66075688,2019-07-10,1942.40000000000000000000
66075698,2019-09-19,7107.76000000000000000000
66075818,2019-08-19,0E-20
66075888,2019-12-24,17590.73000000000000000000
66075908,2019-11-12,3035.02000000000000000000
66075978,2019-12-03,8359.77000000000000000000
66076058,2019-11-07,22617.62000000000000000000
66076088,2019-11-14,3031.19000000000000000000
66076118,2019-10-16,6560.00000000000000000000
66076208,2019-07-22,0E-20
66076608,2019-07-18,0E-20
66076698,2019-12-16,10729.80000000000000000000
66076708,2019-07-29,11344.95024500000000000000
66076798,2019-11-08,17671.21000000000000000000
66076818,2019-10-16,15279.49000000000000000000
66076838,2019-09-18,0E-20
66076898,2019-07-10,2419.00000000000000000000
66076988,2019-09-23,5600.70000000000000000000
66077028,2019-08-19,2154.69000000000000000000
66077038,2019-10-28,48147.15000000000000000000
66077058,2019-09-10,0E-20
66077068,2019-08-07,0E-20
66077078,2019-08-21,10634.68000000000000000000
66077098,2019-11-18,2424.57000000000000000000
66077188,2019-07-10,513.28000000000000000000
66077228,2019-12-13,711.17000000000000000000
66077238,2019-12-16,6180.04000000000000000000
66077298,2019-10-24,11906.24000000000000000000
66077508,2019-12-17,23566.17000000000000000000
66077568,2019-12-20,32286.69000000000000000000
66077598,2019-11-20,6590.94000000000000000000
66077658,2019-08-23,3887.30000000000000000000
66077698,2019-09-12,0E-20
66077738,2019-09-30,0E-20
66077768,2019-07-17,1.17000000000000000000
66077818,2019-10-18,892.99000000000000000000
66077868,2019-12-24,16624.85000000000000000000
66077908,2019-11-21,0E-20
66077938,2019-07-17,0E-20
66077978,2019-10-14,10858.15000000000000000000
66077988,2019-12-09,2930.31000000000000000000
66078038,2019-08-22,8993.00000000000000000000
66078138,2019-08-14,0E-20
66078258,2019-11-18,2930.24000000000000000000
66078508,2019-08-19,0E-20
66078518,2019-09-27,0E-20
66078558,2019-12-03,2080.00000000000000000000
66078788,2019-10-28,24260.38000000000000000000
66078818,2019-07-19,2000.00000000000000000000
66078898,2019-10-09,704232.88000000000000000000
66079098,2019-11-28,4708.86000000000000000000
66079108,2019-10-25,24872.93000000000000000000
66079128,2019-12-02,19095.46000000000000000000
66079188,2019-12-23,15784.21000000000000000000
66079258,2019-07-18,6026.09000000000000000000
66079288,2019-10-24,3004.15000000000000000000
66079528,2019-11-21,6689.55000000000000000000
66079568,2019-12-10,51962.36783500000000000000
66079618,2019-09-12,1071.94000000000000000000
66079758,2019-11-15,11615.12839000000000000000
66079778,2019-11-22,0E-20
66079918,2019-10-11,0E-20
66080038,2019-09-11,6972.42000000000000000000
66080168,2019-07-29,0E-20
66080188,2019-08-26,785.15000000000000000000
66080208,2019-12-23,6434.91000000000000000000
66080228,2019-07-18,7000.00000000000000000000
66080258,2019-10-18,11063.22000000000000000000
66080278,2019-10-15,6987.79000000000000000000
66080588,2019-12-24,14872.68000000000000000000
66080628,2019-07-29,0E-20
66080668,2019-09-11,10988.90000000000000000000
66080688,2019-08-07,39947.80113500000000000000
66080708,2019-11-18,10446.55000000000000000000
66080788,2019-07-30,0E-20
66080828,2019-11-12,14881.47000000000000000000
66080958,2019-07-19,20000.00000000000000000000
66080978,2019-07-30,0E-20
66081108,2019-08-12,0E-20
66081168,2019-11-18,14026.51000000000000000000
66081528,2019-11-27,853408.95000000000000000000
66081578,2019-11-29,0E-20
66081658,2019-11-18,13636.13000000000000000000
66081758,2019-12-18,279507.95068000000000000000
66081778,2019-09-16,8313.58000000000000000000
66081998,2019-10-04,23625.60000000000000000000
66082038,2019-09-03,0E-20
66082198,2019-12-23,24082.12000000000000000000
66082278,2019-07-31,0E-20
66082288,2019-09-05,5000.00000000000000000000
66082298,2019-11-28,13206.70000000000000000000
66082558,2019-12-23,13764.33000000000000000000
66082568,2019-12-20,37314.29216000000000000000
66082628,2019-10-03,6000.00000000000000000000
66082718,2019-09-17,10019.24000000000000000000
66082858,2019-09-05,3000.00000000000000000000
66082978,2019-10-28,7815.88000000000000000000
66085008,2019-10-22,21666.34550000000000000000
66085018,2019-12-11,0E-20
66085038,2019-07-29,0E-20
66085078,2019-09-23,5958.10000000000000000000
66085188,2019-12-03,5162.92000000000000000000
66085198,2019-08-23,0E-20
66085208,2019-11-08,6673.77000000000000000000
66085788,2019-10-18,10939.00000000000000000000
66085978,2019-12-02,16681.94000000000000000000
66086188,2019-11-13,722.89718000000000000000
66086638,2019-10-23,14811.98000000000000000000
66086788,2019-08-07,4180.00000000000000000000
66086988,2019-11-29,19886.79472199556200000000
66087218,2019-11-15,24225.65000000000000000000
66087298,2019-09-18,9952.43000000000000000000
66087508,2019-10-15,14905.92000000000000000000
66087728,2019-10-22,31313.56000000000000000000
66087908,2019-07-31,3000.00000000000000000000
66087988,2019-12-24,27.68049500000000000000
66088098,2019-08-23,0E-20
66088578,2019-11-21,15787.10000000000000000000
66088708,2019-08-08,2030.00000000000000000000
66088788,2019-11-08,35613.05000000000000000000
66089058,2019-12-12,22548.48000000000000000000
66089168,2019-12-05,6615.45023500000000000000
66089288,2019-12-23,15557.92000000000000000000
66089608,2019-10-24,6680.00000000000000000000
66089678,2019-11-01,0E-20
66089738,2019-11-12,24491.18000000000000000000
66089908,2019-12-17,1116.45787500000000000000
66089998,2019-10-09,31765.08000000000000000000
66090558,2019-09-20,3200.00000000000000000000
66090568,2019-10-11,33337.82000000000000000000
66090638,2019-09-16,44101.23000000000000000000
66090708,2019-11-01,11858.30000000000000000000
66090828,2019-09-13,8500.00000000000000000000
66091058,2019-12-24,17778.55001000000000000000
66091098,2019-10-31,-0.18430000000000000000
66091108,2019-09-24,15219.96000000000000000000
66091128,2019-12-13,95153.98000000000000000000
66091178,2019-08-26,3000.01000000000000000000
66091228,2019-12-13,16000.00000000000000000000
66091288,2019-12-09,35.16000000000000000000
66091298,2019-09-16,11555.69000000000000000000
66091858,2019-12-20,4509455.92000000000000000000
66091908,2019-11-20,12466.66000000000000000000
66091958,2019-10-28,10984.25000000000000000000
66092018,2019-09-17,0E-20
66092058,2019-11-26,6900.00000000000000000000
66092178,2019-10-03,12441.75000000000000000000
66092508,2019-10-22,16591.34000000000000000000
66092518,2019-11-08,12536.80000000000000000000
66092578,2019-09-25,0E-20
66092728,2019-11-22,0E-20
66092778,2019-12-12,19474.96000000000000000000
66092978,2019-09-02,0E-20
66095118,2019-12-10,40428.46000000000000000000
66095138,2019-11-05,15630.25162000000000000000
66095528,2019-10-14,28926.58000000000000000000
66095658,2019-11-06,9912.21000000000000000000
66095768,2019-09-12,5844.00000000000000000000
66095818,2019-11-19,11908.68000000000000000000
66095888,2019-09-06,23.66000000000000000000
66095958,2019-12-19,18616.84000000000000000000
66096058,2019-10-23,0E-20
66096088,2019-12-12,80821.23000000000000000000
66096128,2019-12-12,20188.30000000000000000000
66096168,2019-12-13,29465.21000000000000000000
66096228,2019-12-24,15983.50000000000000000000
66096508,2019-09-10,0E-20
66096678,2019-10-24,4550.00000000000000000000
66096788,2019-10-09,16000.00000000000000000000
66096858,2019-10-15,29943.07000000000000000000
66096868,2019-12-18,1900.00000000000000000000
66096928,2019-12-17,19974.71000000000000000000
66097018,2019-10-31,36996.56000000000000000000
66097038,2019-10-11,8916.02605000000000000000
66097058,2019-12-23,19998.80000000000000000000
66097078,2019-10-16,12256.96000000000000000000
66097108,2019-11-11,61116.24000000000000000000
66097118,2019-12-06,27253.92000000000000000000
66097128,2019-09-19,0E-20
66097188,2019-12-23,8704.09000000000000000000
66097218,2019-09-30,5720.06000000000000000000
66097228,2019-10-15,120099.91000000000000000000
66097298,2019-10-17,3035.23000000000000000000
66097508,2019-11-18,566.75122500000000000000
66097558,2019-10-21,92972.48900000000000000000
66097578,2019-12-20,39474.18000000000000000000
66097588,2019-11-05,20907.95000000000000000000
66097668,2019-12-23,10376.16000000000000000000
66097708,2019-10-16,3035.23000000000000000000
66097788,2019-10-22,21831.91000000000000000000
66097888,2019-11-28,18270.59000000000000000000
66097908,2019-11-11,3183.16000000000000000000
66097928,2019-12-23,11158.44000000000000000000
66098008,2019-12-06,21569.99000000000000000000
66098088,2019-12-23,10706.21902500000000000000
66098278,2019-09-20,6990.00000000000000000000
66098538,2019-09-23,3195.00000000000000000000
66098598,2019-11-11,10124.86000000000000000000
